id,name,type,image,sound,phonemeSound
648,nation,4,eng/image/nation.png,eng/audio/nation.ogg,eng/audio/nation.ogg
649,neck,4,eng/image/neck.png,eng/audio/neck.ogg,eng/audio/neck.ogg
650,need,4,eng/image/need.png,eng/audio/need.ogg,eng/audio/need.ogg
651,neighbour,4,eng/image/neighbour.png,eng/audio/neighbour.ogg,eng/audio/neighbour.ogg
652,neighbourhood,4,eng/image/neighbourhood.png,eng/audio/neighbourhood.ogg,eng/audio/neighbourhood.ogg
653,nest,4,eng/image/nest.png,eng/audio/nest.ogg,eng/audio/nest.ogg
654,net,4,eng/image/net.png,eng/audio/net.ogg,eng/audio/net.ogg
655,network,4,eng/image/network.png,eng/audio/network.ogg,eng/audio/network.ogg
656,newspaper,4,eng/image/newspaper.png,eng/audio/newspaper.ogg,eng/audio/newspaper.ogg
657,nice,4,eng/image/nice.png,eng/audio/nice.ogg,eng/audio/nice.ogg
658,nightmare,4,eng/image/nightmare.png,eng/audio/nightmare.ogg,eng/audio/nightmare.ogg
659,nine,4,eng/image/nine.png,eng/audio/nine.ogg,eng/audio/nine.ogg
660,ninety,4,eng/image/ninety.png,eng/audio/ninety.ogg,eng/audio/ninety.ogg
661,noise,4,eng/image/noise.png,eng/audio/noise.ogg,eng/audio/noise.ogg
662,normal,4,eng/image/normal.png,eng/audio/normal.ogg,eng/audio/normal.ogg
663,nose,4,eng/image/nose.png,eng/audio/nose.ogg,eng/audio/nose.ogg
664,note,4,eng/image/note.png,eng/audio/note.ogg,eng/audio/note.ogg
665,novel,4,eng/image/novel.png,eng/audio/novel.ogg,eng/audio/novel.ogg
666,nurse,4,eng/image/nurse.png,eng/audio/nurse.ogg,eng/audio/nurse.ogg
667,obedient,4,eng/image/obedient.png,eng/audio/obedient.ogg,eng/audio/obedient.ogg
668,observation,4,eng/image/observation.png,eng/audio/observation.ogg,eng/audio/observation.ogg
669,occurence,4,eng/image/occurence.png,eng/audio/occurence.ogg,eng/audio/occurence.ogg
670,officer,4,eng/image/officer.png,eng/audio/officer.ogg,eng/audio/officer.ogg
671,old,4,eng/image/old.png,eng/audio/old.ogg,eng/audio/old.ogg
672,one,4,eng/image/one.png,eng/audio/one.ogg,eng/audio/one.ogg
673,onion,4,eng/image/onion.png,eng/audio/onion.ogg,eng/audio/onion.ogg
674,open,4,eng/image/open.png,eng/audio/open.ogg,eng/audio/open.ogg
675,opinions,4,eng/image/opinions.png,eng/audio/opinions.ogg,eng/audio/opinions.ogg
676,opponent,4,eng/image/opponent.png,eng/audio/opponent.ogg,eng/audio/opponent.ogg
677,orange,4,eng/image/orange.png,eng/audio/orange.ogg,eng/audio/orange.ogg
678,oranges,4,eng/image/oranges.png,eng/audio/oranges.ogg,eng/audio/oranges.ogg
679,organizations,4,eng/image/organizations.png,eng/audio/organizations.ogg,eng/audio/organizations.ogg
680,ostrich,4,eng/image/ostrich.png,eng/audio/ostrich.ogg,eng/audio/ostrich.ogg
681,outfit,4,eng/image/outfit.png,eng/audio/outfit.ogg,eng/audio/outfit.ogg
682,outside,4,eng/image/outside.png,eng/audio/outside.ogg,eng/audio/outside.ogg
683,overcoat,4,eng/image/overcoat.png,eng/audio/overcoat.ogg,eng/audio/overcoat.ogg
684,owl,4,eng/image/owl.png,eng/audio/owl.ogg,eng/audio/owl.ogg
685,ox,4,eng/image/ox.png,eng/audio/ox.ogg,eng/audio/ox.ogg
686,packet,4,eng/image/packet.png,eng/audio/packet.ogg,eng/audio/packet.ogg
687,pad,4,eng/image/pad.png,eng/audio/pad.ogg,eng/audio/pad.ogg
688,palace,4,eng/image/palace.png,eng/audio/palace.ogg,eng/audio/palace.ogg
689,palette,4,eng/image/palette.png,eng/audio/palette.ogg,eng/audio/palette.ogg
690,palm,4,eng/image/palm.png,eng/audio/palm.ogg,eng/audio/palm.ogg
691,panel,4,eng/image/panel.png,eng/audio/panel.ogg,eng/audio/panel.ogg
692,papaya,4,eng/image/papaya.png,eng/audio/papaya.ogg,eng/audio/papaya.ogg
693,paper,4,eng/image/paper.png,eng/audio/paper.ogg,eng/audio/paper.ogg
694,parallelogram,4,eng/image/parallelogram.png,eng/audio/parallelogram.ogg,eng/audio/parallelogram.ogg
695,parent,4,eng/image/parent.png,eng/audio/parent.ogg,eng/audio/parent.ogg
696,parrot,4,eng/image/parrot.png,eng/audio/parrot.ogg,eng/audio/parrot.ogg
697,part,4,eng/image/part.png,eng/audio/part.ogg,eng/audio/part.ogg
698,party,4,eng/image/party.png,eng/audio/party.ogg,eng/audio/party.ogg
699,passenger,4,eng/image/passenger.png,eng/audio/passenger.ogg,eng/audio/passenger.ogg
700,patch,4,eng/image/patch.png,eng/audio/patch.ogg,eng/audio/patch.ogg
701,pea,4,eng/image/pea.png,eng/audio/pea.ogg,eng/audio/pea.ogg
702,peace,4,eng/image/peace.png,eng/audio/peace.ogg,eng/audio/peace.ogg
703,peacock,4,eng/image/peacock.png,eng/audio/peacock.ogg,eng/audio/peacock.ogg
704,peel,4,eng/image/peel.png,eng/audio/peel.ogg,eng/audio/peel.ogg
705,pen,4,eng/image/pen.png,eng/audio/pen.ogg,eng/audio/pen.ogg
706,pepper,4,eng/image/pepper.png,eng/audio/pepper.ogg,eng/audio/pepper.ogg
707,percentage,4,eng/image/percentage.png,eng/audio/percentage.ogg,eng/audio/percentage.ogg
708,perfect,4,eng/image/perfect.png,eng/audio/perfect.ogg,eng/audio/perfect.ogg
709,permission,4,eng/image/permission.png,eng/audio/permission.ogg,eng/audio/permission.ogg
710,permit,4,eng/image/permit.png,eng/audio/permit.ogg,eng/audio/permit.ogg
711,person,4,eng/image/person.png,eng/audio/person.ogg,eng/audio/person.ogg
712,persons,4,eng/image/persons.png,eng/audio/persons.ogg,eng/audio/persons.ogg
713,physics,4,eng/image/physics.png,eng/audio/physics.ogg,eng/audio/physics.ogg
714,picture,4,eng/image/picture.png,eng/audio/picture.ogg,eng/audio/picture.ogg
715,piece,4,eng/image/piece.png,eng/audio/piece.ogg,eng/audio/piece.ogg
716,pillar,4,eng/image/pillar.png,eng/audio/pillar.ogg,eng/audio/pillar.ogg
717,pilot,4,eng/image/pilot.png,eng/audio/pilot.ogg,eng/audio/pilot.ogg
718,pineapple,4,eng/image/pineapple.png,eng/audio/pineapple.ogg,eng/audio/pineapple.ogg
719,pirate,4,eng/image/pirate.png,eng/audio/pirate.ogg,eng/audio/pirate.ogg
720,plant,4,eng/image/plant.png,eng/audio/plant.ogg,eng/audio/plant.ogg
721,plantain,4,eng/image/plantain.png,eng/audio/plantain.ogg,eng/audio/plantain.ogg
722,plants,4,eng/image/plants.png,eng/audio/plants.ogg,eng/audio/plants.ogg
723,plate,4,eng/image/plate.png,eng/audio/plate.ogg,eng/audio/plate.ogg
724,play,4,eng/image/play.png,eng/audio/play.ogg,eng/audio/play.ogg
725,player,4,eng/image/player.png,eng/audio/player.ogg,eng/audio/player.ogg
726,players,4,eng/image/players.png,eng/audio/players.ogg,eng/audio/players.ogg
727,please,4,eng/image/please.png,eng/audio/please.ogg,eng/audio/please.ogg
728,plums,4,eng/image/plums.png,eng/audio/plums.ogg,eng/audio/plums.ogg
729,plural,4,eng/image/plural.png,eng/audio/plural.ogg,eng/audio/plural.ogg
730,poems,4,eng/image/poems.png,eng/audio/poems.ogg,eng/audio/poems.ogg
731,poet,4,eng/image/poet.png,eng/audio/poet.ogg,eng/audio/poet.ogg
732,point,4,eng/image/point.png,eng/audio/point.ogg,eng/audio/point.ogg
733,police,4,eng/image/police.png,eng/audio/police.ogg,eng/audio/police.ogg
734,politics,4,eng/image/politics.png,eng/audio/politics.ogg,eng/audio/politics.ogg
735,pomegranate,4,eng/image/pomegranate.png,eng/audio/pomegranate.ogg,eng/audio/pomegranate.ogg
736,pool,4,eng/image/pool.png,eng/audio/pool.ogg,eng/audio/pool.ogg
737,poor,4,eng/image/poor.png,eng/audio/poor.ogg,eng/audio/poor.ogg
738,porridge,4,eng/image/porridge.png,eng/audio/porridge.ogg,eng/audio/porridge.ogg
739,port,4,eng/image/port.png,eng/audio/port.ogg,eng/audio/port.ogg
740,postbox,4,eng/image/postbox.png,eng/audio/postbox.ogg,eng/audio/postbox.ogg
741,pot,4,eng/image/pot.png,eng/audio/pot.ogg,eng/audio/pot.ogg
742,potato,4,eng/image/potato.png,eng/audio/potato.ogg,eng/audio/potato.ogg
743,pour,4,eng/image/pour.png,eng/audio/pour.ogg,eng/audio/pour.ogg
744,poverty,4,eng/image/poverty.png,eng/audio/poverty.ogg,eng/audio/poverty.ogg
745,pray,4,eng/image/pray.png,eng/audio/pray.ogg,eng/audio/pray.ogg
746,prayer,4,eng/image/prayer.png,eng/audio/prayer.ogg,eng/audio/prayer.ogg
747,pregnant,4,eng/image/pregnant.png,eng/audio/pregnant.ogg,eng/audio/pregnant.ogg
748,present,4,eng/image/present.png,eng/audio/present.ogg,eng/audio/present.ogg
749,presentation,4,eng/image/presentation.png,eng/audio/presentation.ogg,eng/audio/presentation.ogg
750,presenter,4,eng/image/presenter.png,eng/audio/presenter.ogg,eng/audio/presenter.ogg
751,president,4,eng/image/president.png,eng/audio/president.ogg,eng/audio/president.ogg
752,price,4,eng/image/price.png,eng/audio/price.ogg,eng/audio/price.ogg
753,prisoners,4,eng/image/prisoners.png,eng/audio/prisoners.ogg,eng/audio/prisoners.ogg
754,problem,4,eng/image/problem.png,eng/audio/problem.ogg,eng/audio/problem.ogg
755,procreation,4,eng/image/procreation.png,eng/audio/procreation.ogg,eng/audio/procreation.ogg
756,profit,4,eng/image/profit.png,eng/audio/profit.ogg,eng/audio/profit.ogg
757,program,4,eng/image/program.png,eng/audio/program.ogg,eng/audio/program.ogg
758,programme,4,eng/image/programme.png,eng/audio/programme.ogg,eng/audio/programme.ogg
759,pronunciation,4,eng/image/pronunciation.png,eng/audio/pronunciation.ogg,eng/audio/pronunciation.ogg
760,proposals,4,eng/image/proposals.png,eng/audio/proposals.ogg,eng/audio/proposals.ogg
761,public,4,eng/image/public.png,eng/audio/public.ogg,eng/audio/public.ogg
762,pulley,4,eng/image/pulley.png,eng/audio/pulley.ogg,eng/audio/pulley.ogg
763,pumpkin,4,eng/image/pumpkin.png,eng/audio/pumpkin.ogg,eng/audio/pumpkin.ogg
764,punish,4,eng/image/punish.png,eng/audio/punish.ogg,eng/audio/punish.ogg
765,punishment,4,eng/image/punishment.png,eng/audio/punishment.ogg,eng/audio/punishment.ogg
766,qualify,4,eng/image/qualify.png,eng/audio/qualify.ogg,eng/audio/qualify.ogg
767,quarter,4,eng/image/quarter.png,eng/audio/quarter.ogg,eng/audio/quarter.ogg
768,queen,4,eng/image/queen.png,eng/audio/queen.ogg,eng/audio/queen.ogg
769,question,4,eng/image/question.png,eng/audio/question.ogg,eng/audio/question.ogg
770,questions,4,eng/image/questions.png,eng/audio/questions.ogg,eng/audio/questions.ogg
771,race,4,eng/image/race.png,eng/audio/race.ogg,eng/audio/race.ogg
772,radio,4,eng/image/radio.png,eng/audio/radio.ogg,eng/audio/radio.ogg
773,rain,4,eng/image/rain.png,eng/audio/rain.ogg,eng/audio/rain.ogg
774,range,4,eng/image/range.png,eng/audio/range.ogg,eng/audio/range.ogg
775,rank,4,eng/image/rank.png,eng/audio/rank.ogg,eng/audio/rank.ogg
776,ransom,4,eng/image/ransom.png,eng/audio/ransom.ogg,eng/audio/ransom.ogg
777,rash,4,eng/image/rash.png,eng/audio/rash.ogg,eng/audio/rash.ogg
778,rat,4,eng/image/rat.png,eng/audio/rat.ogg,eng/audio/rat.ogg
779,rattle,4,eng/image/rattle.png,eng/audio/rattle.ogg,eng/audio/rattle.ogg
780,read,4,eng/image/read.png,eng/audio/read.ogg,eng/audio/read.ogg
781,reader,4,eng/image/reader.png,eng/audio/reader.ogg,eng/audio/reader.ogg
782,recite,4,eng/image/recite.png,eng/audio/recite.ogg,eng/audio/recite.ogg
783,record,4,eng/image/record.png,eng/audio/record.ogg,eng/audio/record.ogg
784,rectangle,4,eng/image/rectangle.png,eng/audio/rectangle.ogg,eng/audio/rectangle.ogg
785,refrigerator,4,eng/image/refrigerator.png,eng/audio/refrigerator.ogg,eng/audio/refrigerator.ogg
786,refuse,4,eng/image/refuse.png,eng/audio/refuse.ogg,eng/audio/refuse.ogg
787,regret,4,eng/image/regret.png,eng/audio/regret.ogg,eng/audio/regret.ogg
788,relative,4,eng/image/relative.png,eng/audio/relative.ogg,eng/audio/relative.ogg
789,relax,4,eng/image/relax.png,eng/audio/relax.ogg,eng/audio/relax.ogg
790,repentance,4,eng/image/repentance.png,eng/audio/repentance.ogg,eng/audio/repentance.ogg
791,request,4,eng/image/request.png,eng/audio/request.ogg,eng/audio/request.ogg
792,requests,4,eng/image/requests.png,eng/audio/requests.ogg,eng/audio/requests.ogg
793,research,4,eng/image/research.png,eng/audio/research.ogg,eng/audio/research.ogg
794,residence,4,eng/image/residence.png,eng/audio/residence.ogg,eng/audio/residence.ogg
795,resident,4,eng/image/resident.png,eng/audio/resident.ogg,eng/audio/resident.ogg
796,respect,4,eng/image/respect.png,eng/audio/respect.ogg,eng/audio/respect.ogg
797,responsibilities,4,eng/image/responsibilities.png,eng/audio/responsibilities.ogg,eng/audio/responsibilities.ogg
798,responsibility,4,eng/image/responsibility.png,eng/audio/responsibility.ogg,eng/audio/responsibility.ogg
799,results,4,eng/image/results.png,eng/audio/results.ogg,eng/audio/results.ogg
800,revolution,4,eng/image/revolution.png,eng/audio/revolution.ogg,eng/audio/revolution.ogg
801,rhetorical,4,eng/image/rhetorical.png,eng/audio/rhetorical.ogg,eng/audio/rhetorical.ogg
802,rhino,4,eng/image/rhino.png,eng/audio/rhino.ogg,eng/audio/rhino.ogg
803,rhyme,4,eng/image/rhyme.png,eng/audio/rhyme.ogg,eng/audio/rhyme.ogg
804,rice,4,eng/image/rice.png,eng/audio/rice.ogg,eng/audio/rice.ogg
805,rich,4,eng/image/rich.png,eng/audio/rich.ogg,eng/audio/rich.ogg
806,riddle,4,eng/image/riddle.png,eng/audio/riddle.ogg,eng/audio/riddle.ogg
807,right,4,eng/image/right.png,eng/audio/right.ogg,eng/audio/right.ogg
808,rings,4,eng/image/rings.png,eng/audio/rings.ogg,eng/audio/rings.ogg
809,river,4,eng/image/river.png,eng/audio/river.ogg,eng/audio/river.ogg
810,rivers,4,eng/image/rivers.png,eng/audio/rivers.ogg,eng/audio/rivers.ogg
811,robin,4,eng/image/robin.png,eng/audio/robin.ogg,eng/audio/robin.ogg
812,roll,4,eng/image/roll.png,eng/audio/roll.ogg,eng/audio/roll.ogg
813,room,4,eng/image/room.png,eng/audio/room.ogg,eng/audio/room.ogg
814,rooms,4,eng/image/rooms.png,eng/audio/rooms.ogg,eng/audio/rooms.ogg
815,rooster,4,eng/image/rooster.png,eng/audio/rooster.ogg,eng/audio/rooster.ogg
816,root,4,eng/image/root.png,eng/audio/root.ogg,eng/audio/root.ogg
817,roots,4,eng/image/roots.png,eng/audio/roots.ogg,eng/audio/roots.ogg
818,rope,4,eng/image/rope.png,eng/audio/rope.ogg,eng/audio/rope.ogg
819,row,4,eng/image/row.png,eng/audio/row.ogg,eng/audio/row.ogg
820,rubble,4,eng/image/rubble.png,eng/audio/rubble.ogg,eng/audio/rubble.ogg
821,rug,4,eng/image/rug.png,eng/audio/rug.ogg,eng/audio/rug.ogg
822,run,4,eng/image/run.png,eng/audio/run.ogg,eng/audio/run.ogg
823,rust,4,eng/image/rust.png,eng/audio/rust.ogg,eng/audio/rust.ogg
824,safety,4,eng/image/safety.png,eng/audio/safety.ogg,eng/audio/safety.ogg
825,sailor,4,eng/image/sailor.png,eng/audio/sailor.ogg,eng/audio/sailor.ogg
826,salaries,4,eng/image/salaries.png,eng/audio/salaries.ogg,eng/audio/salaries.ogg
827,salary,4,eng/image/salary.png,eng/audio/salary.ogg,eng/audio/salary.ogg
828,sales,4,eng/image/sales.png,eng/audio/sales.ogg,eng/audio/sales.ogg
829,salt,4,eng/image/salt.png,eng/audio/salt.ogg,eng/audio/salt.ogg
830,sana,4,eng/image/sana.png,eng/audio/sana.ogg,eng/audio/sana.ogg
831,sanctions,4,eng/image/sanctions.png,eng/audio/sanctions.ogg,eng/audio/sanctions.ogg
832,savings,4,eng/image/savings.png,eng/audio/savings.ogg,eng/audio/savings.ogg
833,saxophone,4,eng/image/saxophone.png,eng/audio/saxophone.ogg,eng/audio/saxophone.ogg
834,saying,4,eng/image/saying.png,eng/audio/saying.ogg,eng/audio/saying.ogg
835,scales,4,eng/image/scales.png,eng/audio/scales.ogg,eng/audio/scales.ogg
836,school,4,eng/image/school.png,eng/audio/school.ogg,eng/audio/school.ogg
837,science,4,eng/image/science.png,eng/audio/science.ogg,eng/audio/science.ogg
838,scissor,4,eng/image/scissor.png,eng/audio/scissor.ogg,eng/audio/scissor.ogg
839,score,4,eng/image/score.png,eng/audio/score.ogg,eng/audio/score.ogg
840,sea,4,eng/image/sea.png,eng/audio/sea.ogg,eng/audio/sea.ogg
841,season,4,eng/image/season.png,eng/audio/season.ogg,eng/audio/season.ogg
842,secretary,4,eng/image/secretary.png,eng/audio/secretary.ogg,eng/audio/secretary.ogg
843,section,4,eng/image/section.png,eng/audio/section.ogg,eng/audio/section.ogg
844,sector,4,eng/image/sector.png,eng/audio/sector.ogg,eng/audio/sector.ogg
845,seed,4,eng/image/seed.png,eng/audio/seed.ogg,eng/audio/seed.ogg
846,seedling,4,eng/image/seedling.png,eng/audio/seedling.ogg,eng/audio/seedling.ogg
847,selfish,4,eng/image/selfish.png,eng/audio/selfish.ogg,eng/audio/selfish.ogg
848,sema,4,eng/image/sema.png,eng/audio/sema.ogg,eng/audio/sema.ogg
849,seminar,4,eng/image/seminar.png,eng/audio/seminar.ogg,eng/audio/seminar.ogg
850,september,4,eng/image/september.png,eng/audio/september.ogg,eng/audio/september.ogg
851,servant,4,eng/image/servant.png,eng/audio/servant.ogg,eng/audio/servant.ogg
852,servants,4,eng/image/servants.png,eng/audio/servants.ogg,eng/audio/servants.ogg
853,service,4,eng/image/service.png,eng/audio/service.ogg,eng/audio/service.ogg
854,seven,4,eng/image/seven.png,eng/audio/seven.ogg,eng/audio/seven.ogg
855,seventy,4,eng/image/seventy.png,eng/audio/seventy.ogg,eng/audio/seventy.ogg
856,sex,4,eng/image/sex.png,eng/audio/sex.ogg,eng/audio/sex.ogg
857,shake,4,eng/image/shake.png,eng/audio/shake.ogg,eng/audio/shake.ogg
858,shamba,4,eng/image/shamba.png,eng/audio/shamba.ogg,eng/audio/shamba.ogg
859,share,4,eng/image/share.png,eng/audio/share.ogg,eng/audio/share.ogg
860,shark,4,eng/image/shark.png,eng/audio/shark.ogg,eng/audio/shark.ogg
861,shati,4,eng/image/shati.png,eng/audio/shati.ogg,eng/audio/shati.ogg
862,sheep,4,eng/image/sheep.png,eng/audio/sheep.ogg,eng/audio/sheep.ogg
863,shelve,4,eng/image/shelve.png,eng/audio/shelve.ogg,eng/audio/shelve.ogg
864,shida,4,eng/image/shida.png,eng/audio/shida.ogg,eng/audio/shida.ogg
865,shift,4,eng/image/shift.png,eng/audio/shift.ogg,eng/audio/shift.ogg
866,ship,4,eng/image/ship.png,eng/audio/ship.ogg,eng/audio/ship.ogg
867,shock,4,eng/image/shock.png,eng/audio/shock.ogg,eng/audio/shock.ogg
868,shoe,4,eng/image/shoe.png,eng/audio/shoe.ogg,eng/audio/shoe.ogg
869,shoes,4,eng/image/shoes.png,eng/audio/shoes.ogg,eng/audio/shoes.ogg
870,shoulder,4,eng/image/shoulder.png,eng/audio/shoulder.ogg,eng/audio/shoulder.ogg
871,shout,4,eng/image/shout.png,eng/audio/shout.ogg,eng/audio/shout.ogg
872,show,4,eng/image/show.png,eng/audio/show.ogg,eng/audio/show.ogg
873,showers,4,eng/image/showers.png,eng/audio/showers.ogg,eng/audio/showers.ogg
874,sick,4,eng/image/sick.png,eng/audio/sick.ogg,eng/audio/sick.ogg
875,side,4,eng/image/side.png,eng/audio/side.ogg,eng/audio/side.ogg
876,sieve,4,eng/image/sieve.png,eng/audio/sieve.ogg,eng/audio/sieve.ogg
877,silence,4,eng/image/silence.png,eng/audio/silence.ogg,eng/audio/silence.ogg
878,silver,4,eng/image/silver.png,eng/audio/silver.ogg,eng/audio/silver.ogg
879,sin,4,eng/image/sin.png,eng/audio/sin.ogg,eng/audio/sin.ogg
880,six,4,eng/image/six.png,eng/audio/six.ogg,eng/audio/six.ogg
881,sixty,4,eng/image/sixty.png,eng/audio/sixty.ogg,eng/audio/sixty.ogg
882,skin,4,eng/image/skin.png,eng/audio/skin.ogg,eng/audio/skin.ogg
883,slap,4,eng/image/slap.png,eng/audio/slap.ogg,eng/audio/slap.ogg
884,sleep,4,eng/image/sleep.png,eng/audio/sleep.ogg,eng/audio/sleep.ogg
885,slope,4,eng/image/slope.png,eng/audio/slope.ogg,eng/audio/slope.ogg
886,small,4,eng/image/small.png,eng/audio/small.ogg,eng/audio/small.ogg
887,smoke,4,eng/image/smoke.png,eng/audio/smoke.ogg,eng/audio/smoke.ogg
888,snake,4,eng/image/snake.png,eng/audio/snake.ogg,eng/audio/snake.ogg
889,snow,4,eng/image/snow.png,eng/audio/snow.ogg,eng/audio/snow.ogg
890,soap,4,eng/image/soap.png,eng/audio/soap.ogg,eng/audio/soap.ogg
891,soccer,4,eng/image/soccer.png,eng/audio/soccer.ogg,eng/audio/soccer.ogg
892,soil,4,eng/image/soil.png,eng/audio/soil.ogg,eng/audio/soil.ogg
893,sole,4,eng/image/sole.png,eng/audio/sole.ogg,eng/audio/sole.ogg
894,solve,4,eng/image/solve.png,eng/audio/solve.ogg,eng/audio/solve.ogg
895,sorcerer,4,eng/image/sorcerer.png,eng/audio/sorcerer.ogg,eng/audio/sorcerer.ogg
896,sour,4,eng/image/sour.png,eng/audio/sour.ogg,eng/audio/sour.ogg
897,space,4,eng/image/space.png,eng/audio/space.ogg,eng/audio/space.ogg
898,spark,4,eng/image/spark.png,eng/audio/spark.ogg,eng/audio/spark.ogg
899,spear,4,eng/image/spear.png,eng/audio/spear.ogg,eng/audio/spear.ogg
900,spectacles,4,eng/image/spectacles.png,eng/audio/spectacles.ogg,eng/audio/spectacles.ogg
901,speech,4,eng/image/speech.png,eng/audio/speech.ogg,eng/audio/speech.ogg
902,speed,4,eng/image/speed.png,eng/audio/speed.ogg,eng/audio/speed.ogg
903,sphere,4,eng/image/sphere.png,eng/audio/sphere.ogg,eng/audio/sphere.ogg
904,spice,4,eng/image/spice.png,eng/audio/spice.ogg,eng/audio/spice.ogg
905,spider,4,eng/image/spider.png,eng/audio/spider.ogg,eng/audio/spider.ogg
906,spinach,4,eng/image/spinach.png,eng/audio/spinach.ogg,eng/audio/spinach.ogg
907,spokesperson,4,eng/image/spokesperson.png,eng/audio/spokesperson.ogg,eng/audio/spokesperson.ogg
908,spoon,4,eng/image/spoon.png,eng/audio/spoon.ogg,eng/audio/spoon.ogg
909,sport,4,eng/image/sport.png,eng/audio/sport.ogg,eng/audio/sport.ogg
910,sports,4,eng/image/sports.png,eng/audio/sports.ogg,eng/audio/sports.ogg
911,spot,4,eng/image/spot.png,eng/audio/spot.ogg,eng/audio/spot.ogg
912,sqaures,4,eng/image/sqaures.png,eng/audio/sqaures.ogg,eng/audio/sqaures.ogg
913,square,4,eng/image/square.png,eng/audio/square.ogg,eng/audio/square.ogg
914,squeeze,4,eng/image/squeeze.png,eng/audio/squeeze.ogg,eng/audio/squeeze.ogg
915,squirrel,4,eng/image/squirrel.png,eng/audio/squirrel.ogg,eng/audio/squirrel.ogg
916,stabilize,4,eng/image/stabilize.png,eng/audio/stabilize.ogg,eng/audio/stabilize.ogg
917,stable,4,eng/image/stable.png,eng/audio/stable.ogg,eng/audio/stable.ogg
918,stahili,4,eng/image/stahili.png,eng/audio/stahili.ogg,eng/audio/stahili.ogg
919,stalk,4,eng/image/stalk.png,eng/audio/stalk.ogg,eng/audio/stalk.ogg
920,stall,4,eng/image/stall.png,eng/audio/stall.ogg,eng/audio/stall.ogg
921,stand,4,eng/image/stand.png,eng/audio/stand.ogg,eng/audio/stand.ogg
922,star,4,eng/image/star.png,eng/audio/star.ogg,eng/audio/star.ogg
923,state,4,eng/image/state.png,eng/audio/state.ogg,eng/audio/state.ogg
924,statement,4,eng/image/statement.png,eng/audio/statement.ogg,eng/audio/statement.ogg
925,station,4,eng/image/station.png,eng/audio/station.ogg,eng/audio/station.ogg
926,statistics,4,eng/image/statistics.png,eng/audio/statistics.ogg,eng/audio/statistics.ogg
927,statue,4,eng/image/statue.png,eng/audio/statue.ogg,eng/audio/statue.ogg
928,steam,4,eng/image/steam.png,eng/audio/steam.ogg,eng/audio/steam.ogg
929,step,4,eng/image/step.png,eng/audio/step.ogg,eng/audio/step.ogg
930,stew,4,eng/image/stew.png,eng/audio/stew.ogg,eng/audio/stew.ogg
931,stick,4,eng/image/stick.png,eng/audio/stick.ogg,eng/audio/stick.ogg
932,stomach,4,eng/image/stomach.png,eng/audio/stomach.ogg,eng/audio/stomach.ogg
933,stone,4,eng/image/stone.png,eng/audio/stone.ogg,eng/audio/stone.ogg
934,stool,4,eng/image/stool.png,eng/audio/stool.ogg,eng/audio/stool.ogg
935,stop,4,eng/image/stop.png,eng/audio/stop.ogg,eng/audio/stop.ogg
936,storage,4,eng/image/storage.png,eng/audio/storage.ogg,eng/audio/storage.ogg
937,story,4,eng/image/story.png,eng/audio/story.ogg,eng/audio/story.ogg
938,stove,4,eng/image/stove.png,eng/audio/stove.ogg,eng/audio/stove.ogg
939,street,4,eng/image/street.png,eng/audio/street.ogg,eng/audio/street.ogg
940,strength,4,eng/image/strength.png,eng/audio/strength.ogg,eng/audio/strength.ogg
941,strike,4,eng/image/strike.png,eng/audio/strike.ogg,eng/audio/strike.ogg
942,string,4,eng/image/string.png,eng/audio/string.ogg,eng/audio/string.ogg
943,strong,4,eng/image/strong.png,eng/audio/strong.ogg,eng/audio/strong.ogg
944,struggle,4,eng/image/struggle.png,eng/audio/struggle.ogg,eng/audio/struggle.ogg
945,student,4,eng/image/student.png,eng/audio/student.ogg,eng/audio/student.ogg
946,students,4,eng/image/students.png,eng/audio/students.ogg,eng/audio/students.ogg
947,studio,4,eng/image/studio.png,eng/audio/studio.ogg,eng/audio/studio.ogg
948,study,4,eng/image/study.png,eng/audio/study.ogg,eng/audio/study.ogg
949,subjects,4,eng/image/subjects.png,eng/audio/subjects.ogg,eng/audio/subjects.ogg
950,successor,4,eng/image/successor.png,eng/audio/successor.ogg,eng/audio/successor.ogg
951,sugar,4,eng/image/sugar.png,eng/audio/sugar.ogg,eng/audio/sugar.ogg
952,suit,4,eng/image/suit.png,eng/audio/suit.ogg,eng/audio/suit.ogg
953,sum,4,eng/image/sum.png,eng/audio/sum.ogg,eng/audio/sum.ogg
954,sun,4,eng/image/sun.png,eng/audio/sun.ogg,eng/audio/sun.ogg
955,sunflower,4,eng/image/sunflower.png,eng/audio/sunflower.ogg,eng/audio/sunflower.ogg
956,sungura,4,eng/image/sungura.png,eng/audio/sungura.ogg,eng/audio/sungura.ogg
957,sunrise,4,eng/image/sunrise.png,eng/audio/sunrise.ogg,eng/audio/sunrise.ogg
958,supervision,4,eng/image/supervision.png,eng/audio/supervision.ogg,eng/audio/supervision.ogg
959,surveillance,4,eng/image/surveillance.png,eng/audio/surveillance.ogg,eng/audio/surveillance.ogg
960,suspect,4,eng/image/suspect.png,eng/audio/suspect.ogg,eng/audio/suspect.ogg
961,sweat,4,eng/image/sweat.png,eng/audio/sweat.ogg,eng/audio/sweat.ogg
962,sweater,4,eng/image/sweater.png,eng/audio/sweater.ogg,eng/audio/sweater.ogg
963,sweep,4,eng/image/sweep.png,eng/audio/sweep.ogg,eng/audio/sweep.ogg
