id,name,type,image,sound,phonemeSound
monster,monster,4,eng/image/monster.png,eng/audio/monster.ogg,eng/audio/monster.ogg
month,month,4,eng/image/month.png,eng/audio/month.ogg,eng/audio/month.ogg
moon,moon,4,eng/image/moon.png,eng/audio/moon.ogg,eng/audio/moon.ogg
mop,mop,4,eng/image/mop.png,eng/audio/mop.ogg,eng/audio/mop.ogg
morning,morning,4,eng/image/morning.png,eng/audio/morning.ogg,eng/audio/morning.ogg
mortar,mortar,4,eng/image/mortar.png,eng/audio/mortar.ogg,eng/audio/mortar.ogg
mosquito,mosquito,4,eng/image/mosquito.png,eng/audio/mosquito.ogg,eng/audio/mosquito.ogg
mother,mother,4,eng/image/mother.png,eng/audio/mother.ogg,eng/audio/mother.ogg
mountain,mountain,4,eng/image/mountain.png,eng/audio/mountain.ogg,eng/audio/mountain.ogg
mountains,mountains,4,eng/image/mountains.png,eng/audio/mountains.ogg,eng/audio/mountains.ogg
mouth,mouth,4,eng/image/mouth.png,eng/audio/mouth.ogg,eng/audio/mouth.ogg
move,move,4,eng/image/move.png,eng/audio/move.ogg,eng/audio/move.ogg
muscle,muscle,4,eng/image/muscle.png,eng/audio/muscle.ogg,eng/audio/muscle.ogg
musician,musician,4,eng/image/musician.png,eng/audio/musician.ogg,eng/audio/musician.ogg
name,name,4,eng/image/name.png,eng/audio/name.ogg,eng/audio/name.ogg
nanny,nanny,4,eng/image/nanny.png,eng/audio/nanny.ogg,eng/audio/nanny.ogg
nation,nation,4,eng/image/nation.png,eng/audio/nation.ogg,eng/audio/nation.ogg
neck,neck,4,eng/image/neck.png,eng/audio/neck.ogg,eng/audio/neck.ogg
need,need,4,eng/image/need.png,eng/audio/need.ogg,eng/audio/need.ogg
neighbour,neighbour,4,eng/image/neighbour.png,eng/audio/neighbour.ogg,eng/audio/neighbour.ogg
neighbourhood,neighbourhood,4,eng/image/neighbourhood.png,eng/audio/neighbourhood.ogg,eng/audio/neighbourhood.ogg
nest,nest,4,eng/image/nest.png,eng/audio/nest.ogg,eng/audio/nest.ogg
net,net,4,eng/image/net.png,eng/audio/net.ogg,eng/audio/net.ogg
network,network,4,eng/image/network.png,eng/audio/network.ogg,eng/audio/network.ogg
newspaper,newspaper,4,eng/image/newspaper.png,eng/audio/newspaper.ogg,eng/audio/newspaper.ogg
nice,nice,4,eng/image/nice.png,eng/audio/nice.ogg,eng/audio/nice.ogg
nightmare,nightmare,4,eng/image/nightmare.png,eng/audio/nightmare.ogg,eng/audio/nightmare.ogg
nine,nine,4,eng/image/nine.png,eng/audio/nine.ogg,eng/audio/nine.ogg
ninety,ninety,4,eng/image/ninety.png,eng/audio/ninety.ogg,eng/audio/ninety.ogg
noise,noise,4,eng/image/noise.png,eng/audio/noise.ogg,eng/audio/noise.ogg
normal,normal,4,eng/image/normal.png,eng/audio/normal.ogg,eng/audio/normal.ogg
nose,nose,4,eng/image/nose.png,eng/audio/nose.ogg,eng/audio/nose.ogg
note,note,4,eng/image/note.png,eng/audio/note.ogg,eng/audio/note.ogg
novel,novel,4,eng/image/novel.png,eng/audio/novel.ogg,eng/audio/novel.ogg
nurse,nurse,4,eng/image/nurse.png,eng/audio/nurse.ogg,eng/audio/nurse.ogg
obedient,obedient,4,eng/image/obedient.png,eng/audio/obedient.ogg,eng/audio/obedient.ogg
observation,observation,4,eng/image/observation.png,eng/audio/observation.ogg,eng/audio/observation.ogg
occurence,occurence,4,eng/image/occurence.png,eng/audio/occurence.ogg,eng/audio/occurence.ogg
officer,officer,4,eng/image/officer.png,eng/audio/officer.ogg,eng/audio/officer.ogg
old,old,4,eng/image/old.png,eng/audio/old.ogg,eng/audio/old.ogg
one,one,4,eng/image/one.png,eng/audio/one.ogg,eng/audio/one.ogg
onion,onion,4,eng/image/onion.png,eng/audio/onion.ogg,eng/audio/onion.ogg
open,open,4,eng/image/open.png,eng/audio/open.ogg,eng/audio/open.ogg
opinions,opinions,4,eng/image/opinions.png,eng/audio/opinions.ogg,eng/audio/opinions.ogg
opponent,opponent,4,eng/image/opponent.png,eng/audio/opponent.ogg,eng/audio/opponent.ogg
orange,orange,4,eng/image/orange.png,eng/audio/orange.ogg,eng/audio/orange.ogg
oranges,oranges,4,eng/image/oranges.png,eng/audio/oranges.ogg,eng/audio/oranges.ogg
organizations,organizations,4,eng/image/organizations.png,eng/audio/organizations.ogg,eng/audio/organizations.ogg
ostrich,ostrich,4,eng/image/ostrich.png,eng/audio/ostrich.ogg,eng/audio/ostrich.ogg
outfit,outfit,4,eng/image/outfit.png,eng/audio/outfit.ogg,eng/audio/outfit.ogg
outside,outside,4,eng/image/outside.png,eng/audio/outside.ogg,eng/audio/outside.ogg
overcoat,overcoat,4,eng/image/overcoat.png,eng/audio/overcoat.ogg,eng/audio/overcoat.ogg
owl,owl,4,eng/image/owl.png,eng/audio/owl.ogg,eng/audio/owl.ogg
ox,ox,4,eng/image/ox.png,eng/audio/ox.ogg,eng/audio/ox.ogg
packet,packet,4,eng/image/packet.png,eng/audio/packet.ogg,eng/audio/packet.ogg
pad,pad,4,eng/image/pad.png,eng/audio/pad.ogg,eng/audio/pad.ogg
palace,palace,4,eng/image/palace.png,eng/audio/palace.ogg,eng/audio/palace.ogg
palette,palette,4,eng/image/palette.png,eng/audio/palette.ogg,eng/audio/palette.ogg
palm,palm,4,eng/image/palm.png,eng/audio/palm.ogg,eng/audio/palm.ogg
panel,panel,4,eng/image/panel.png,eng/audio/panel.ogg,eng/audio/panel.ogg
papaya,papaya,4,eng/image/papaya.png,eng/audio/papaya.ogg,eng/audio/papaya.ogg
paper,paper,4,eng/image/paper.png,eng/audio/paper.ogg,eng/audio/paper.ogg
parallelogram,parallelogram,4,eng/image/parallelogram.png,eng/audio/parallelogram.ogg,eng/audio/parallelogram.ogg
parent,parent,4,eng/image/parent.png,eng/audio/parent.ogg,eng/audio/parent.ogg
parrot,parrot,4,eng/image/parrot.png,eng/audio/parrot.ogg,eng/audio/parrot.ogg
part,part,4,eng/image/part.png,eng/audio/part.ogg,eng/audio/part.ogg
party,party,4,eng/image/party.png,eng/audio/party.ogg,eng/audio/party.ogg
passenger,passenger,4,eng/image/passenger.png,eng/audio/passenger.ogg,eng/audio/passenger.ogg
patch,patch,4,eng/image/patch.png,eng/audio/patch.ogg,eng/audio/patch.ogg
pea,pea,4,eng/image/pea.png,eng/audio/pea.ogg,eng/audio/pea.ogg
peace,peace,4,eng/image/peace.png,eng/audio/peace.ogg,eng/audio/peace.ogg
peacock,peacock,4,eng/image/peacock.png,eng/audio/peacock.ogg,eng/audio/peacock.ogg
peel,peel,4,eng/image/peel.png,eng/audio/peel.ogg,eng/audio/peel.ogg
pen,pen,4,eng/image/pen.png,eng/audio/pen.ogg,eng/audio/pen.ogg
pepper,pepper,4,eng/image/pepper.png,eng/audio/pepper.ogg,eng/audio/pepper.ogg
percentage,percentage,4,eng/image/percentage.png,eng/audio/percentage.ogg,eng/audio/percentage.ogg
perfect,perfect,4,eng/image/perfect.png,eng/audio/perfect.ogg,eng/audio/perfect.ogg
permission,permission,4,eng/image/permission.png,eng/audio/permission.ogg,eng/audio/permission.ogg
permit,permit,4,eng/image/permit.png,eng/audio/permit.ogg,eng/audio/permit.ogg
person,person,4,eng/image/person.png,eng/audio/person.ogg,eng/audio/person.ogg
persons,persons,4,eng/image/persons.png,eng/audio/persons.ogg,eng/audio/persons.ogg
physics,physics,4,eng/image/physics.png,eng/audio/physics.ogg,eng/audio/physics.ogg
picture,picture,4,eng/image/picture.png,eng/audio/picture.ogg,eng/audio/picture.ogg
piece,piece,4,eng/image/piece.png,eng/audio/piece.ogg,eng/audio/piece.ogg
pillar,pillar,4,eng/image/pillar.png,eng/audio/pillar.ogg,eng/audio/pillar.ogg
pilot,pilot,4,eng/image/pilot.png,eng/audio/pilot.ogg,eng/audio/pilot.ogg
pineapple,pineapple,4,eng/image/pineapple.png,eng/audio/pineapple.ogg,eng/audio/pineapple.ogg
pirate,pirate,4,eng/image/pirate.png,eng/audio/pirate.ogg,eng/audio/pirate.ogg
plant,plant,4,eng/image/plant.png,eng/audio/plant.ogg,eng/audio/plant.ogg
plantain,plantain,4,eng/image/plantain.png,eng/audio/plantain.ogg,eng/audio/plantain.ogg
plants,plants,4,eng/image/plants.png,eng/audio/plants.ogg,eng/audio/plants.ogg
plate,plate,4,eng/image/plate.png,eng/audio/plate.ogg,eng/audio/plate.ogg
play,play,4,eng/image/play.png,eng/audio/play.ogg,eng/audio/play.ogg
player,player,4,eng/image/player.png,eng/audio/player.ogg,eng/audio/player.ogg
players,players,4,eng/image/players.png,eng/audio/players.ogg,eng/audio/players.ogg
please,please,4,eng/image/please.png,eng/audio/please.ogg,eng/audio/please.ogg
plums,plums,4,eng/image/plums.png,eng/audio/plums.ogg,eng/audio/plums.ogg
plural,plural,4,eng/image/plural.png,eng/audio/plural.ogg,eng/audio/plural.ogg
poems,poems,4,eng/image/poems.png,eng/audio/poems.ogg,eng/audio/poems.ogg
poet,poet,4,eng/image/poet.png,eng/audio/poet.ogg,eng/audio/poet.ogg
point,point,4,eng/image/point.png,eng/audio/point.ogg,eng/audio/point.ogg
police,police,4,eng/image/police.png,eng/audio/police.ogg,eng/audio/police.ogg
politics,politics,4,eng/image/politics.png,eng/audio/politics.ogg,eng/audio/politics.ogg
pomegranate,pomegranate,4,eng/image/pomegranate.png,eng/audio/pomegranate.ogg,eng/audio/pomegranate.ogg
pool,pool,4,eng/image/pool.png,eng/audio/pool.ogg,eng/audio/pool.ogg
poor,poor,4,eng/image/poor.png,eng/audio/poor.ogg,eng/audio/poor.ogg
porridge,porridge,4,eng/image/porridge.png,eng/audio/porridge.ogg,eng/audio/porridge.ogg
port,port,4,eng/image/port.png,eng/audio/port.ogg,eng/audio/port.ogg
postbox,postbox,4,eng/image/postbox.png,eng/audio/postbox.ogg,eng/audio/postbox.ogg
pot,pot,4,eng/image/pot.png,eng/audio/pot.ogg,eng/audio/pot.ogg
potato,potato,4,eng/image/potato.png,eng/audio/potato.ogg,eng/audio/potato.ogg
pour,pour,4,eng/image/pour.png,eng/audio/pour.ogg,eng/audio/pour.ogg
poverty,poverty,4,eng/image/poverty.png,eng/audio/poverty.ogg,eng/audio/poverty.ogg
pray,pray,4,eng/image/pray.png,eng/audio/pray.ogg,eng/audio/pray.ogg
prayer,prayer,4,eng/image/prayer.png,eng/audio/prayer.ogg,eng/audio/prayer.ogg
pregnant,pregnant,4,eng/image/pregnant.png,eng/audio/pregnant.ogg,eng/audio/pregnant.ogg
present,present,4,eng/image/present.png,eng/audio/present.ogg,eng/audio/present.ogg
presentation,presentation,4,eng/image/presentation.png,eng/audio/presentation.ogg,eng/audio/presentation.ogg
presenter,presenter,4,eng/image/presenter.png,eng/audio/presenter.ogg,eng/audio/presenter.ogg
president,president,4,eng/image/president.png,eng/audio/president.ogg,eng/audio/president.ogg
price,price,4,eng/image/price.png,eng/audio/price.ogg,eng/audio/price.ogg
prisoners,prisoners,4,eng/image/prisoners.png,eng/audio/prisoners.ogg,eng/audio/prisoners.ogg
problem,problem,4,eng/image/problem.png,eng/audio/problem.ogg,eng/audio/problem.ogg
procreation,procreation,4,eng/image/procreation.png,eng/audio/procreation.ogg,eng/audio/procreation.ogg
profit,profit,4,eng/image/profit.png,eng/audio/profit.ogg,eng/audio/profit.ogg
program,program,4,eng/image/program.png,eng/audio/program.ogg,eng/audio/program.ogg
programme,programme,4,eng/image/programme.png,eng/audio/programme.ogg,eng/audio/programme.ogg
pronunciation,pronunciation,4,eng/image/pronunciation.png,eng/audio/pronunciation.ogg,eng/audio/pronunciation.ogg
proposals,proposals,4,eng/image/proposals.png,eng/audio/proposals.ogg,eng/audio/proposals.ogg
public,public,4,eng/image/public.png,eng/audio/public.ogg,eng/audio/public.ogg
pulley,pulley,4,eng/image/pulley.png,eng/audio/pulley.ogg,eng/audio/pulley.ogg
pumpkin,pumpkin,4,eng/image/pumpkin.png,eng/audio/pumpkin.ogg,eng/audio/pumpkin.ogg
punish,punish,4,eng/image/punish.png,eng/audio/punish.ogg,eng/audio/punish.ogg
punishment,punishment,4,eng/image/punishment.png,eng/audio/punishment.ogg,eng/audio/punishment.ogg
qualify,qualify,4,eng/image/qualify.png,eng/audio/qualify.ogg,eng/audio/qualify.ogg
quarter,quarter,4,eng/image/quarter.png,eng/audio/quarter.ogg,eng/audio/quarter.ogg
queen,queen,4,eng/image/queen.png,eng/audio/queen.ogg,eng/audio/queen.ogg
question,question,4,eng/image/question.png,eng/audio/question.ogg,eng/audio/question.ogg
questions,questions,4,eng/image/questions.png,eng/audio/questions.ogg,eng/audio/questions.ogg
race,race,4,eng/image/race.png,eng/audio/race.ogg,eng/audio/race.ogg
radio,radio,4,eng/image/radio.png,eng/audio/radio.ogg,eng/audio/radio.ogg
rain,rain,4,eng/image/rain.png,eng/audio/rain.ogg,eng/audio/rain.ogg
range,range,4,eng/image/range.png,eng/audio/range.ogg,eng/audio/range.ogg
rank,rank,4,eng/image/rank.png,eng/audio/rank.ogg,eng/audio/rank.ogg
ransom,ransom,4,eng/image/ransom.png,eng/audio/ransom.ogg,eng/audio/ransom.ogg
rash,rash,4,eng/image/rash.png,eng/audio/rash.ogg,eng/audio/rash.ogg
rat,rat,4,eng/image/rat.png,eng/audio/rat.ogg,eng/audio/rat.ogg
rattle,rattle,4,eng/image/rattle.png,eng/audio/rattle.ogg,eng/audio/rattle.ogg
read,read,4,eng/image/read.png,eng/audio/read.ogg,eng/audio/read.ogg
reader,reader,4,eng/image/reader.png,eng/audio/reader.ogg,eng/audio/reader.ogg
recite,recite,4,eng/image/recite.png,eng/audio/recite.ogg,eng/audio/recite.ogg
record,record,4,eng/image/record.png,eng/audio/record.ogg,eng/audio/record.ogg
rectangle,rectangle,4,eng/image/rectangle.png,eng/audio/rectangle.ogg,eng/audio/rectangle.ogg
refrigerator,refrigerator,4,eng/image/refrigerator.png,eng/audio/refrigerator.ogg,eng/audio/refrigerator.ogg
refuse,refuse,4,eng/image/refuse.png,eng/audio/refuse.ogg,eng/audio/refuse.ogg
regret,regret,4,eng/image/regret.png,eng/audio/regret.ogg,eng/audio/regret.ogg
relative,relative,4,eng/image/relative.png,eng/audio/relative.ogg,eng/audio/relative.ogg
relax,relax,4,eng/image/relax.png,eng/audio/relax.ogg,eng/audio/relax.ogg
repentance,repentance,4,eng/image/repentance.png,eng/audio/repentance.ogg,eng/audio/repentance.ogg
request,request,4,eng/image/request.png,eng/audio/request.ogg,eng/audio/request.ogg
requests,requests,4,eng/image/requests.png,eng/audio/requests.ogg,eng/audio/requests.ogg
research,research,4,eng/image/research.png,eng/audio/research.ogg,eng/audio/research.ogg
residence,residence,4,eng/image/residence.png,eng/audio/residence.ogg,eng/audio/residence.ogg
resident,resident,4,eng/image/resident.png,eng/audio/resident.ogg,eng/audio/resident.ogg
respect,respect,4,eng/image/respect.png,eng/audio/respect.ogg,eng/audio/respect.ogg
responsibilities,responsibilities,4,eng/image/responsibilities.png,eng/audio/responsibilities.ogg,eng/audio/responsibilities.ogg
responsibility,responsibility,4,eng/image/responsibility.png,eng/audio/responsibility.ogg,eng/audio/responsibility.ogg
results,results,4,eng/image/results.png,eng/audio/results.ogg,eng/audio/results.ogg
revolution,revolution,4,eng/image/revolution.png,eng/audio/revolution.ogg,eng/audio/revolution.ogg
rhetorical,rhetorical,4,eng/image/rhetorical.png,eng/audio/rhetorical.ogg,eng/audio/rhetorical.ogg
rhino,rhino,4,eng/image/rhino.png,eng/audio/rhino.ogg,eng/audio/rhino.ogg
rhyme,rhyme,4,eng/image/rhyme.png,eng/audio/rhyme.ogg,eng/audio/rhyme.ogg
rice,rice,4,eng/image/rice.png,eng/audio/rice.ogg,eng/audio/rice.ogg
rich,rich,4,eng/image/rich.png,eng/audio/rich.ogg,eng/audio/rich.ogg
riddle,riddle,4,eng/image/riddle.png,eng/audio/riddle.ogg,eng/audio/riddle.ogg
right,right,4,eng/image/right.png,eng/audio/right.ogg,eng/audio/right.ogg
rings,rings,4,eng/image/rings.png,eng/audio/rings.ogg,eng/audio/rings.ogg
river,river,4,eng/image/river.png,eng/audio/river.ogg,eng/audio/river.ogg
rivers,rivers,4,eng/image/rivers.png,eng/audio/rivers.ogg,eng/audio/rivers.ogg
robin,robin,4,eng/image/robin.png,eng/audio/robin.ogg,eng/audio/robin.ogg
roll,roll,4,eng/image/roll.png,eng/audio/roll.ogg,eng/audio/roll.ogg
room,room,4,eng/image/room.png,eng/audio/room.ogg,eng/audio/room.ogg
rooms,rooms,4,eng/image/rooms.png,eng/audio/rooms.ogg,eng/audio/rooms.ogg
rooster,rooster,4,eng/image/rooster.png,eng/audio/rooster.ogg,eng/audio/rooster.ogg
root,root,4,eng/image/root.png,eng/audio/root.ogg,eng/audio/root.ogg
roots,roots,4,eng/image/roots.png,eng/audio/roots.ogg,eng/audio/roots.ogg
rope,rope,4,eng/image/rope.png,eng/audio/rope.ogg,eng/audio/rope.ogg
row,row,4,eng/image/row.png,eng/audio/row.ogg,eng/audio/row.ogg
rubble,rubble,4,eng/image/rubble.png,eng/audio/rubble.ogg,eng/audio/rubble.ogg
rug,rug,4,eng/image/rug.png,eng/audio/rug.ogg,eng/audio/rug.ogg
run,run,4,eng/image/run.png,eng/audio/run.ogg,eng/audio/run.ogg
rust,rust,4,eng/image/rust.png,eng/audio/rust.ogg,eng/audio/rust.ogg
safety,safety,4,eng/image/safety.png,eng/audio/safety.ogg,eng/audio/safety.ogg
sailor,sailor,4,eng/image/sailor.png,eng/audio/sailor.ogg,eng/audio/sailor.ogg
salaries,salaries,4,eng/image/salaries.png,eng/audio/salaries.ogg,eng/audio/salaries.ogg
salary,salary,4,eng/image/salary.png,eng/audio/salary.ogg,eng/audio/salary.ogg
sales,sales,4,eng/image/sales.png,eng/audio/sales.ogg,eng/audio/sales.ogg
salt,salt,4,eng/image/salt.png,eng/audio/salt.ogg,eng/audio/salt.ogg
sana,sana,4,eng/image/sana.png,eng/audio/sana.ogg,eng/audio/sana.ogg
sanctions,sanctions,4,eng/image/sanctions.png,eng/audio/sanctions.ogg,eng/audio/sanctions.ogg
savings,savings,4,eng/image/savings.png,eng/audio/savings.ogg,eng/audio/savings.ogg
saxophone,saxophone,4,eng/image/saxophone.png,eng/audio/saxophone.ogg,eng/audio/saxophone.ogg
saying,saying,4,eng/image/saying.png,eng/audio/saying.ogg,eng/audio/saying.ogg
scales,scales,4,eng/image/scales.png,eng/audio/scales.ogg,eng/audio/scales.ogg
school,school,4,eng/image/school.png,eng/audio/school.ogg,eng/audio/school.ogg
science,science,4,eng/image/science.png,eng/audio/science.ogg,eng/audio/science.ogg
scissor,scissor,4,eng/image/scissor.png,eng/audio/scissor.ogg,eng/audio/scissor.ogg
score,score,4,eng/image/score.png,eng/audio/score.ogg,eng/audio/score.ogg
sea,sea,4,eng/image/sea.png,eng/audio/sea.ogg,eng/audio/sea.ogg
season,season,4,eng/image/season.png,eng/audio/season.ogg,eng/audio/season.ogg
secretary,secretary,4,eng/image/secretary.png,eng/audio/secretary.ogg,eng/audio/secretary.ogg
section,section,4,eng/image/section.png,eng/audio/section.ogg,eng/audio/section.ogg
sector,sector,4,eng/image/sector.png,eng/audio/sector.ogg,eng/audio/sector.ogg
seed,seed,4,eng/image/seed.png,eng/audio/seed.ogg,eng/audio/seed.ogg
seedling,seedling,4,eng/image/seedling.png,eng/audio/seedling.ogg,eng/audio/seedling.ogg
selfish,selfish,4,eng/image/selfish.png,eng/audio/selfish.ogg,eng/audio/selfish.ogg
sema,sema,4,eng/image/sema.png,eng/audio/sema.ogg,eng/audio/sema.ogg
seminar,seminar,4,eng/image/seminar.png,eng/audio/seminar.ogg,eng/audio/seminar.ogg
september,september,4,eng/image/september.png,eng/audio/september.ogg,eng/audio/september.ogg
servant,servant,4,eng/image/servant.png,eng/audio/servant.ogg,eng/audio/servant.ogg
servants,servants,4,eng/image/servants.png,eng/audio/servants.ogg,eng/audio/servants.ogg
service,service,4,eng/image/service.png,eng/audio/service.ogg,eng/audio/service.ogg
seven,seven,4,eng/image/seven.png,eng/audio/seven.ogg,eng/audio/seven.ogg
seventy,seventy,4,eng/image/seventy.png,eng/audio/seventy.ogg,eng/audio/seventy.ogg
shake,shake,4,eng/image/shake.png,eng/audio/shake.ogg,eng/audio/shake.ogg
shamba,shamba,4,eng/image/shamba.png,eng/audio/shamba.ogg,eng/audio/shamba.ogg
share,share,4,eng/image/share.png,eng/audio/share.ogg,eng/audio/share.ogg
shark,shark,4,eng/image/shark.png,eng/audio/shark.ogg,eng/audio/shark.ogg
shati,shati,4,eng/image/shati.png,eng/audio/shati.ogg,eng/audio/shati.ogg
sheep,sheep,4,eng/image/sheep.png,eng/audio/sheep.ogg,eng/audio/sheep.ogg
shelve,shelve,4,eng/image/shelve.png,eng/audio/shelve.ogg,eng/audio/shelve.ogg
shida,shida,4,eng/image/shida.png,eng/audio/shida.ogg,eng/audio/shida.ogg
shift,shift,4,eng/image/shift.png,eng/audio/shift.ogg,eng/audio/shift.ogg
ship,ship,4,eng/image/ship.png,eng/audio/ship.ogg,eng/audio/ship.ogg
shock,shock,4,eng/image/shock.png,eng/audio/shock.ogg,eng/audio/shock.ogg
shoe,shoe,4,eng/image/shoe.png,eng/audio/shoe.ogg,eng/audio/shoe.ogg
shoes,shoes,4,eng/image/shoes.png,eng/audio/shoes.ogg,eng/audio/shoes.ogg
shoulder,shoulder,4,eng/image/shoulder.png,eng/audio/shoulder.ogg,eng/audio/shoulder.ogg
shout,shout,4,eng/image/shout.png,eng/audio/shout.ogg,eng/audio/shout.ogg
show,show,4,eng/image/show.png,eng/audio/show.ogg,eng/audio/show.ogg
showers,showers,4,eng/image/showers.png,eng/audio/showers.ogg,eng/audio/showers.ogg
sick,sick,4,eng/image/sick.png,eng/audio/sick.ogg,eng/audio/sick.ogg
side,side,4,eng/image/side.png,eng/audio/side.ogg,eng/audio/side.ogg
sieve,sieve,4,eng/image/sieve.png,eng/audio/sieve.ogg,eng/audio/sieve.ogg
silence,silence,4,eng/image/silence.png,eng/audio/silence.ogg,eng/audio/silence.ogg
silver,silver,4,eng/image/silver.png,eng/audio/silver.ogg,eng/audio/silver.ogg
sin,sin,4,eng/image/sin.png,eng/audio/sin.ogg,eng/audio/sin.ogg
six,six,4,eng/image/six.png,eng/audio/six.ogg,eng/audio/six.ogg
sixty,sixty,4,eng/image/sixty.png,eng/audio/sixty.ogg,eng/audio/sixty.ogg
skin,skin,4,eng/image/skin.png,eng/audio/skin.ogg,eng/audio/skin.ogg
slap,slap,4,eng/image/slap.png,eng/audio/slap.ogg,eng/audio/slap.ogg
sleep,sleep,4,eng/image/sleep.png,eng/audio/sleep.ogg,eng/audio/sleep.ogg
slope,slope,4,eng/image/slope.png,eng/audio/slope.ogg,eng/audio/slope.ogg
small,small,4,eng/image/small.png,eng/audio/small.ogg,eng/audio/small.ogg
smoke,smoke,4,eng/image/smoke.png,eng/audio/smoke.ogg,eng/audio/smoke.ogg
snake,snake,4,eng/image/snake.png,eng/audio/snake.ogg,eng/audio/snake.ogg
snow,snow,4,eng/image/snow.png,eng/audio/snow.ogg,eng/audio/snow.ogg
soap,soap,4,eng/image/soap.png,eng/audio/soap.ogg,eng/audio/soap.ogg
soccer,soccer,4,eng/image/soccer.png,eng/audio/soccer.ogg,eng/audio/soccer.ogg
soil,soil,4,eng/image/soil.png,eng/audio/soil.ogg,eng/audio/soil.ogg
sole,sole,4,eng/image/sole.png,eng/audio/sole.ogg,eng/audio/sole.ogg
solve,solve,4,eng/image/solve.png,eng/audio/solve.ogg,eng/audio/solve.ogg
sorcerer,sorcerer,4,eng/image/sorcerer.png,eng/audio/sorcerer.ogg,eng/audio/sorcerer.ogg
sour,sour,4,eng/image/sour.png,eng/audio/sour.ogg,eng/audio/sour.ogg
space,space,4,eng/image/space.png,eng/audio/space.ogg,eng/audio/space.ogg
spark,spark,4,eng/image/spark.png,eng/audio/spark.ogg,eng/audio/spark.ogg
spear,spear,4,eng/image/spear.png,eng/audio/spear.ogg,eng/audio/spear.ogg
spectacles,spectacles,4,eng/image/spectacles.png,eng/audio/spectacles.ogg,eng/audio/spectacles.ogg
speech,speech,4,eng/image/speech.png,eng/audio/speech.ogg,eng/audio/speech.ogg
speed,speed,4,eng/image/speed.png,eng/audio/speed.ogg,eng/audio/speed.ogg
sphere,sphere,4,eng/image/sphere.png,eng/audio/sphere.ogg,eng/audio/sphere.ogg
spice,spice,4,eng/image/spice.png,eng/audio/spice.ogg,eng/audio/spice.ogg
spider,spider,4,eng/image/spider.png,eng/audio/spider.ogg,eng/audio/spider.ogg
spinach,spinach,4,eng/image/spinach.png,eng/audio/spinach.ogg,eng/audio/spinach.ogg
spokesperson,spokesperson,4,eng/image/spokesperson.png,eng/audio/spokesperson.ogg,eng/audio/spokesperson.ogg
spoon,spoon,4,eng/image/spoon.png,eng/audio/spoon.ogg,eng/audio/spoon.ogg
sport,sport,4,eng/image/sport.png,eng/audio/sport.ogg,eng/audio/sport.ogg
sports,sports,4,eng/image/sports.png,eng/audio/sports.ogg,eng/audio/sports.ogg
spot,spot,4,eng/image/spot.png,eng/audio/spot.ogg,eng/audio/spot.ogg
sqaures,sqaures,4,eng/image/sqaures.png,eng/audio/sqaures.ogg,eng/audio/sqaures.ogg
square,square,4,eng/image/square.png,eng/audio/square.ogg,eng/audio/square.ogg
squeeze,squeeze,4,eng/image/squeeze.png,eng/audio/squeeze.ogg,eng/audio/squeeze.ogg
squirrel,squirrel,4,eng/image/squirrel.png,eng/audio/squirrel.ogg,eng/audio/squirrel.ogg
stabilize,stabilize,4,eng/image/stabilize.png,eng/audio/stabilize.ogg,eng/audio/stabilize.ogg
stable,stable,4,eng/image/stable.png,eng/audio/stable.ogg,eng/audio/stable.ogg
stahili,stahili,4,eng/image/stahili.png,eng/audio/stahili.ogg,eng/audio/stahili.ogg
stalk,stalk,4,eng/image/stalk.png,eng/audio/stalk.ogg,eng/audio/stalk.ogg
stall,stall,4,eng/image/stall.png,eng/audio/stall.ogg,eng/audio/stall.ogg
stand,stand,4,eng/image/stand.png,eng/audio/stand.ogg,eng/audio/stand.ogg
star,star,4,eng/image/star.png,eng/audio/star.ogg,eng/audio/star.ogg
state,state,4,eng/image/state.png,eng/audio/state.ogg,eng/audio/state.ogg
statement,statement,4,eng/image/statement.png,eng/audio/statement.ogg,eng/audio/statement.ogg
station,station,4,eng/image/station.png,eng/audio/station.ogg,eng/audio/station.ogg
statistics,statistics,4,eng/image/statistics.png,eng/audio/statistics.ogg,eng/audio/statistics.ogg
statue,statue,4,eng/image/statue.png,eng/audio/statue.ogg,eng/audio/statue.ogg
steam,steam,4,eng/image/steam.png,eng/audio/steam.ogg,eng/audio/steam.ogg
step,step,4,eng/image/step.png,eng/audio/step.ogg,eng/audio/step.ogg
stew,stew,4,eng/image/stew.png,eng/audio/stew.ogg,eng/audio/stew.ogg
stick,stick,4,eng/image/stick.png,eng/audio/stick.ogg,eng/audio/stick.ogg
stomach,stomach,4,eng/image/stomach.png,eng/audio/stomach.ogg,eng/audio/stomach.ogg
stone,stone,4,eng/image/stone.png,eng/audio/stone.ogg,eng/audio/stone.ogg
stool,stool,4,eng/image/stool.png,eng/audio/stool.ogg,eng/audio/stool.ogg
stop,stop,4,eng/image/stop.png,eng/audio/stop.ogg,eng/audio/stop.ogg
storage,storage,4,eng/image/storage.png,eng/audio/storage.ogg,eng/audio/storage.ogg
story,story,4,eng/image/story.png,eng/audio/story.ogg,eng/audio/story.ogg
stove,stove,4,eng/image/stove.png,eng/audio/stove.ogg,eng/audio/stove.ogg
street,street,4,eng/image/street.png,eng/audio/street.ogg,eng/audio/street.ogg
strength,strength,4,eng/image/strength.png,eng/audio/strength.ogg,eng/audio/strength.ogg
