id,name,type,image,sound,phonemeSound
pink,pink,4,assets/dict/pink.png,assets/dict/pink.ogg,assets/dict/pink.ogg
fun,fun,4,assets/dict/fun.png,assets/dict/fun.ogg,assets/dict/fun.ogg
head,head,4,assets/dict/head.png,assets/dict/head.ogg,assets/dict/head.ogg
octagon,octagon,4,assets/dict/octagon.png,assets/dict/octagon.ogg,assets/dict/octagon.ogg
curtains,curtains,4,assets/dict/curtains.png,assets/dict/curtains.ogg,assets/dict/curtains.ogg
wall,wall,4,assets/dict/wall.png,assets/dict/wall.ogg,assets/dict/wall.ogg
platypus,platypus,4,assets/dict/platypus.png,assets/dict/platypus.ogg,assets/dict/platypus.ogg
nonagon,nonagon,4,assets/dict/nonagon.png,assets/dict/nonagon.ogg,assets/dict/nonagon.ogg
kidney,kidney,4,assets/dict/kidney.png,assets/dict/kidney.ogg,assets/dict/kidney.ogg
centipede,centipede,4,assets/dict/centipede.png,assets/dict/centipede.ogg,assets/dict/centipede.ogg
kite,kite,4,assets/dict/kite.png,assets/dict/kite.ogg,assets/dict/kite.ogg
gallon,gallon,4,assets/dict/gallon.png,assets/dict/gallon.ogg,assets/dict/gallon.ogg
jay,jay,4,assets/dict/jay.png,assets/dict/jay.ogg,assets/dict/jay.ogg
plum,plum,4,assets/dict/plum.png,assets/dict/plum.ogg,assets/dict/plum.ogg
yak,yak,4,assets/dict/yak.png,assets/dict/yak.ogg,assets/dict/yak.ogg
laughter,laughter,4,assets/dict/laughter.png,assets/dict/laughter.ogg,assets/dict/laughter.ogg
zero,zero,4,assets/dict/zero.png,assets/dict/zero.ogg,assets/dict/zero.ogg
summer,summer,4,assets/dict/summer.png,assets/dict/summer.ogg,assets/dict/summer.ogg
guitar,guitar,4,assets/dict/guitar.png,assets/dict/guitar.ogg,assets/dict/guitar.ogg
coffee,coffee,4,assets/dict/coffee.png,assets/dict/coffee.ogg,assets/dict/coffee.ogg
dove,dove,4,assets/dict/dove.png,assets/dict/dove.ogg,assets/dict/dove.ogg
pentagon,pentagon,4,assets/dict/pentagon.png,assets/dict/pentagon.ogg,assets/dict/pentagon.ogg
hare,hare,4,assets/dict/hare.png,assets/dict/hare.ogg,assets/dict/hare.ogg
garlic,garlic,4,assets/dict/garlic.png,assets/dict/garlic.ogg,assets/dict/garlic.ogg
goat,goat,4,assets/dict/goat.png,assets/dict/goat.ogg,assets/dict/goat.ogg
mustache,mustache,4,assets/dict/mustache.png,assets/dict/mustache.ogg,assets/dict/mustache.ogg
strainer,strainer,4,assets/dict/strainer.png,assets/dict/strainer.ogg,assets/dict/strainer.ogg
cauliflower,cauliflower,4,assets/dict/cauliflower.png,assets/dict/cauliflower.ogg,assets/dict/cauliflower.ogg
basketball,basketball,4,assets/dict/basketball.png,assets/dict/basketball.ogg,assets/dict/basketball.ogg
juice,juice,4,assets/dict/juice.png,assets/dict/juice.ogg,assets/dict/juice.ogg
banana,banana,4,assets/dict/banana.png,assets/dict/banana.ogg,assets/dict/banana.ogg
pint,pint,4,assets/dict/pint.png,assets/dict/pint.ogg,assets/dict/pint.ogg
fox,fox,4,assets/dict/fox.png,assets/dict/fox.ogg,assets/dict/fox.ogg
mushroom,mushroom,4,assets/dict/mushroom.png,assets/dict/mushroom.ogg,assets/dict/mushroom.ogg
flamingo,flamingo,4,assets/dict/flamingo.png,assets/dict/flamingo.ogg,assets/dict/flamingo.ogg
table,table,4,assets/dict/table.png,assets/dict/table.ogg,assets/dict/table.ogg
dancing,dancing,4,assets/dict/dancing.png,assets/dict/dancing.ogg,assets/dict/dancing.ogg
yellow,yellow,4,assets/dict/yellow.png,assets/dict/yellow.ogg,assets/dict/yellow.ogg
ring,ring,4,assets/dict/ring.png,assets/dict/ring.ogg,assets/dict/ring.ogg
net,net,4,assets/dict/net.png,assets/dict/net.ogg,assets/dict/net.ogg
warm,warm,4,assets/dict/warm.png,assets/dict/warm.ogg,assets/dict/warm.ogg
sofa,sofa,4,assets/dict/sofa.png,assets/dict/sofa.ogg,assets/dict/sofa.ogg
wasp,wasp,4,assets/dict/wasp.png,assets/dict/wasp.ogg,assets/dict/wasp.ogg
cone,cone,4,assets/dict/cone.png,assets/dict/cone.ogg,assets/dict/cone.ogg
lettuce,lettuce,4,assets/dict/lettuce.png,assets/dict/lettuce.ogg,assets/dict/lettuce.ogg
fork,fork,4,assets/dict/fork.png,assets/dict/fork.ogg,assets/dict/fork.ogg
golf,golf,4,assets/dict/golf.png,assets/dict/golf.ogg,assets/dict/golf.ogg
tongue,tongue,4,assets/dict/tongue.png,assets/dict/tongue.ogg,assets/dict/tongue.ogg
okra,okra,4,assets/dict/okra.png,assets/dict/okra.ogg,assets/dict/okra.ogg
tube,tube,4,assets/dict/tube.png,assets/dict/tube.ogg,assets/dict/tube.ogg
may,may,4,assets/dict/may.png,assets/dict/may.ogg,assets/dict/may.ogg
cook,cook,4,assets/dict/cook.png,assets/dict/cook.ogg,assets/dict/cook.ogg
antelope,antelope,4,assets/dict/antelope.png,assets/dict/antelope.ogg,assets/dict/antelope.ogg
salt,salt,4,assets/dict/salt.png,assets/dict/salt.ogg,assets/dict/salt.ogg
walrus,walrus,4,assets/dict/walrus.png,assets/dict/walrus.ogg,assets/dict/walrus.ogg
king,king,4,assets/dict/king.png,assets/dict/king.ogg,assets/dict/king.ogg
forearm,forearm,4,assets/dict/forearm.png,assets/dict/forearm.ogg,assets/dict/forearm.ogg
drum,drum,4,assets/dict/drum.png,assets/dict/drum.ogg,assets/dict/drum.ogg
stomach,stomach,4,assets/dict/stomach.png,assets/dict/stomach.ogg,assets/dict/stomach.ogg
october,october,4,assets/dict/october.png,assets/dict/october.ogg,assets/dict/october.ogg
panda,panda,4,assets/dict/panda.png,assets/dict/panda.ogg,assets/dict/panda.ogg
scooter,scooter,4,assets/dict/scooter.png,assets/dict/scooter.ogg,assets/dict/scooter.ogg
skeleton,skeleton,4,assets/dict/skeleton.png,assets/dict/skeleton.ogg,assets/dict/skeleton.ogg
bee,bee,4,assets/dict/bee.png,assets/dict/bee.ogg,assets/dict/bee.ogg
earring,earring,4,assets/dict/earring.png,assets/dict/earring.ogg,assets/dict/earring.ogg
iron,iron,4,assets/dict/iron.png,assets/dict/iron.ogg,assets/dict/iron.ogg
train,train,4,assets/dict/train.png,assets/dict/train.ogg,assets/dict/train.ogg
mosquito,mosquito,4,assets/dict/mosquito.png,assets/dict/mosquito.ogg,assets/dict/mosquito.ogg
spoon,spoon,4,assets/dict/spoon.png,assets/dict/spoon.ogg,assets/dict/spoon.ogg
brush,brush,4,assets/dict/brush.png,assets/dict/brush.ogg,assets/dict/brush.ogg
pyramid,pyramid,4,assets/dict/pyramid.png,assets/dict/pyramid.ogg,assets/dict/pyramid.ogg
cabinet,cabinet,4,assets/dict/cabinet.png,assets/dict/cabinet.ogg,assets/dict/cabinet.ogg
queen,queen,4,assets/dict/queen.png,assets/dict/queen.ogg,assets/dict/queen.ogg
november,november,4,assets/dict/november.png,assets/dict/november.ogg,assets/dict/november.ogg
toaster,toaster,4,assets/dict/toaster.png,assets/dict/toaster.ogg,assets/dict/toaster.ogg
lonely,lonely,4,assets/dict/lonely.png,assets/dict/lonely.ogg,assets/dict/lonely.ogg
burner,burner,4,assets/dict/burner.png,assets/dict/burner.ogg,assets/dict/burner.ogg
oatmeal,oatmeal,4,assets/dict/oatmeal.png,assets/dict/oatmeal.ogg,assets/dict/oatmeal.ogg
bench,bench,4,assets/dict/bench.png,assets/dict/bench.ogg,assets/dict/bench.ogg
bulldozer,bulldozer,4,assets/dict/bulldozer.png,assets/dict/bulldozer.ogg,assets/dict/bulldozer.ogg
prawn,prawn,4,assets/dict/prawn.png,assets/dict/prawn.ogg,assets/dict/prawn.ogg
up,up,4,assets/dict/up.png,assets/dict/up.ogg,assets/dict/up.ogg
grandmother,grandmother,4,assets/dict/grandmother.png,assets/dict/grandmother.ogg,assets/dict/grandmother.ogg
eyelashes,eyelashes,4,assets/dict/eyelashes.png,assets/dict/eyelashes.ogg,assets/dict/eyelashes.ogg
buffalo,buffalo,4,assets/dict/buffalo.png,assets/dict/buffalo.ogg,assets/dict/buffalo.ogg
tortoise,tortoise,4,assets/dict/tortoise.png,assets/dict/tortoise.ogg,assets/dict/tortoise.ogg
temperature,temperature,4,assets/dict/temperature.png,assets/dict/temperature.ogg,assets/dict/temperature.ogg
lobster,lobster,4,assets/dict/lobster.png,assets/dict/lobster.ogg,assets/dict/lobster.ogg
knuckle,knuckle,4,assets/dict/knuckle.png,assets/dict/knuckle.ogg,assets/dict/knuckle.ogg
needle,needle,4,assets/dict/needle.png,assets/dict/needle.ogg,assets/dict/needle.ogg
dolphin,dolphin,4,assets/dict/dolphin.png,assets/dict/dolphin.ogg,assets/dict/dolphin.ogg
chisel,chisel,4,assets/dict/chisel.png,assets/dict/chisel.ogg,assets/dict/chisel.ogg
children,children,4,assets/dict/children.png,assets/dict/children.ogg,assets/dict/children.ogg
hot,hot,4,assets/dict/hot.png,assets/dict/hot.ogg,assets/dict/hot.ogg
letter,letter,4,assets/dict/letter.png,assets/dict/letter.ogg,assets/dict/letter.ogg
drizzling,drizzling,4,assets/dict/drizzling.png,assets/dict/drizzling.ogg,assets/dict/drizzling.ogg
brown,brown,4,assets/dict/brown.png,assets/dict/brown.ogg,assets/dict/brown.ogg
wolverine,wolverine,4,assets/dict/wolverine.png,assets/dict/wolverine.ogg,assets/dict/wolverine.ogg
bison,bison,4,assets/dict/bison.png,assets/dict/bison.ogg,assets/dict/bison.ogg
parsnip,parsnip,4,assets/dict/parsnip.png,assets/dict/parsnip.ogg,assets/dict/parsnip.ogg
ant,ant,4,assets/dict/ant.png,assets/dict/ant.ogg,assets/dict/ant.ogg
carrot,carrot,4,assets/dict/carrot.png,assets/dict/carrot.ogg,assets/dict/carrot.ogg
care,care,4,assets/dict/care.png,assets/dict/care.ogg,assets/dict/care.ogg
grandchildren,grandchildren,4,assets/dict/grandchildren.png,assets/dict/grandchildren.ogg,assets/dict/grandchildren.ogg
crow,crow,4,assets/dict/crow.png,assets/dict/crow.ogg,assets/dict/crow.ogg
leg,leg,4,assets/dict/leg.png,assets/dict/leg.ogg,assets/dict/leg.ogg
cyclone,cyclone,4,assets/dict/cyclone.png,assets/dict/cyclone.ogg,assets/dict/cyclone.ogg
freezer,freezer,4,assets/dict/freezer.png,assets/dict/freezer.ogg,assets/dict/freezer.ogg
mongoose,mongoose,4,assets/dict/mongoose.png,assets/dict/mongoose.ogg,assets/dict/mongoose.ogg
fence,fence,4,assets/dict/fence.png,assets/dict/fence.ogg,assets/dict/fence.ogg
baby,baby,4,assets/dict/baby.png,assets/dict/baby.ogg,assets/dict/baby.ogg
gold,gold,4,assets/dict/gold.png,assets/dict/gold.ogg,assets/dict/gold.ogg
tail,tail,4,assets/dict/tail.png,assets/dict/tail.ogg,assets/dict/tail.ogg
crying,crying,4,assets/dict/crying.png,assets/dict/crying.ogg,assets/dict/crying.ogg
jeans,jeans,4,assets/dict/jeans.png,assets/dict/jeans.ogg,assets/dict/jeans.ogg
game,game,4,assets/dict/game.png,assets/dict/game.ogg,assets/dict/game.ogg
year,year,4,assets/dict/year.png,assets/dict/year.ogg,assets/dict/year.ogg
ladybug,ladybug,4,assets/dict/ladybug.png,assets/dict/ladybug.ogg,assets/dict/ladybug.ogg
owl,owl,4,assets/dict/owl.png,assets/dict/owl.ogg,assets/dict/owl.ogg
peregrine,peregrine,4,assets/dict/peregrine.png,assets/dict/peregrine.ogg,assets/dict/peregrine.ogg
sick,sick,4,assets/dict/sick.png,assets/dict/sick.ogg,assets/dict/sick.ogg
kohlrabi,kohlrabi,4,assets/dict/kohlrabi.png,assets/dict/kohlrabi.ogg,assets/dict/kohlrabi.ogg
wash,wash,4,assets/dict/wash.png,assets/dict/wash.ogg,assets/dict/wash.ogg
cricket,cricket,4,assets/dict/cricket.png,assets/dict/cricket.ogg,assets/dict/cricket.ogg
oval,oval,4,assets/dict/oval.png,assets/dict/oval.ogg,assets/dict/oval.ogg
disappointed,disappointed,4,assets/dict/disappointed.png,assets/dict/disappointed.ogg,assets/dict/disappointed.ogg
grandparents,grandparents,4,assets/dict/grandparents.png,assets/dict/grandparents.ogg,assets/dict/grandparents.ogg
nest,nest,4,assets/dict/nest.png,assets/dict/nest.ogg,assets/dict/nest.ogg
onion,onion,4,assets/dict/onion.png,assets/dict/onion.ogg,assets/dict/onion.ogg
ibis,ibis,4,assets/dict/ibis.png,assets/dict/ibis.ogg,assets/dict/ibis.ogg
night,night,4,assets/dict/night.png,assets/dict/night.ogg,assets/dict/night.ogg
starfish,starfish,4,assets/dict/starfish.png,assets/dict/starfish.ogg,assets/dict/starfish.ogg
arm,arm,4,assets/dict/arm.png,assets/dict/arm.ogg,assets/dict/arm.ogg
celeriac,celeriac,4,assets/dict/celeriac.png,assets/dict/celeriac.ogg,assets/dict/celeriac.ogg
kitchen,kitchen,4,assets/dict/kitchen.png,assets/dict/kitchen.ogg,assets/dict/kitchen.ogg
hawk,hawk,4,assets/dict/hawk.png,assets/dict/hawk.ogg,assets/dict/hawk.ogg
earrings,earrings,4,assets/dict/earrings.png,assets/dict/earrings.ogg,assets/dict/earrings.ogg
pig,pig,4,assets/dict/pig.png,assets/dict/pig.ogg,assets/dict/pig.ogg
chop,chop,4,assets/dict/chop.png,assets/dict/chop.ogg,assets/dict/chop.ogg
freezing,freezing,4,assets/dict/freezing.png,assets/dict/freezing.ogg,assets/dict/freezing.ogg
toe,toe,4,assets/dict/toe.png,assets/dict/toe.ogg,assets/dict/toe.ogg
cloudberry,cloudberry,4,assets/dict/cloudberry.png,assets/dict/cloudberry.ogg,assets/dict/cloudberry.ogg
volleyball,volleyball,4,assets/dict/volleyball.png,assets/dict/volleyball.ogg,assets/dict/volleyball.ogg
ocean,ocean,4,assets/dict/ocean.png,assets/dict/ocean.ogg,assets/dict/ocean.ogg
scorpion,scorpion,4,assets/dict/scorpion.png,assets/dict/scorpion.ogg,assets/dict/scorpion.ogg
painting,painting,4,assets/dict/painting.png,assets/dict/painting.ogg,assets/dict/painting.ogg
cranberry,cranberry,4,assets/dict/cranberry.png,assets/dict/cranberry.ogg,assets/dict/cranberry.ogg
bracelet,bracelet,4,assets/dict/bracelet.png,assets/dict/bracelet.ogg,assets/dict/bracelet.ogg
darts,darts,4,assets/dict/darts.png,assets/dict/darts.ogg,assets/dict/darts.ogg
mad,mad,4,assets/dict/mad.png,assets/dict/mad.ogg,assets/dict/mad.ogg
running,running,4,assets/dict/running.png,assets/dict/running.ogg,assets/dict/running.ogg
windows,windows,4,assets/dict/windows.png,assets/dict/windows.ogg,assets/dict/windows.ogg
boysenberry,boysenberry,4,assets/dict/boysenberry.png,assets/dict/boysenberry.ogg,assets/dict/boysenberry.ogg
cream,cream,4,assets/dict/cream.png,assets/dict/cream.ogg,assets/dict/cream.ogg
apricot,apricot,4,assets/dict/apricot.png,assets/dict/apricot.ogg,assets/dict/apricot.ogg
mother,mother,4,assets/dict/mother.png,assets/dict/mother.ogg,assets/dict/mother.ogg
toad,toad,4,assets/dict/toad.png,assets/dict/toad.ogg,assets/dict/toad.ogg
lime,lime,4,assets/dict/lime.png,assets/dict/lime.ogg,assets/dict/lime.ogg
oven,oven,4,assets/dict/oven.png,assets/dict/oven.ogg,assets/dict/oven.ogg
monkey,monkey,4,assets/dict/monkey.png,assets/dict/monkey.ogg,assets/dict/monkey.ogg
vacation,vacation,4,assets/dict/vacation.png,assets/dict/vacation.ogg,assets/dict/vacation.ogg
turnip,turnip,4,assets/dict/turnip.png,assets/dict/turnip.ogg,assets/dict/turnip.ogg
squash,squash,4,assets/dict/squash.png,assets/dict/squash.ogg,assets/dict/squash.ogg
carton,carton,4,assets/dict/carton.png,assets/dict/carton.ogg,assets/dict/carton.ogg
clothespins,clothespins,4,assets/dict/clothespins.png,assets/dict/clothespins.ogg,assets/dict/clothespins.ogg
puma,puma,4,assets/dict/puma.png,assets/dict/puma.ogg,assets/dict/puma.ogg
tank,tank,4,assets/dict/tank.png,assets/dict/tank.ogg,assets/dict/tank.ogg
frog,frog,4,assets/dict/frog.png,assets/dict/frog.ogg,assets/dict/frog.ogg
angelfish,angelfish,4,assets/dict/angelfish.png,assets/dict/angelfish.ogg,assets/dict/angelfish.ogg
keychain,keychain,4,assets/dict/keychain.png,assets/dict/keychain.ogg,assets/dict/keychain.ogg
eyelid,eyelid,4,assets/dict/eyelid.png,assets/dict/eyelid.ogg,assets/dict/eyelid.ogg
afraid,afraid,4,assets/dict/afraid.png,assets/dict/afraid.ogg,assets/dict/afraid.ogg
anteater,anteater,4,assets/dict/anteater.png,assets/dict/anteater.ogg,assets/dict/anteater.ogg
temple,temple,4,assets/dict/temple.png,assets/dict/temple.ogg,assets/dict/temple.ogg
chilli,chilli,4,assets/dict/chilli.png,assets/dict/chilli.ogg,assets/dict/chilli.ogg
desk,desk,4,assets/dict/desk.png,assets/dict/desk.ogg,assets/dict/desk.ogg
map,map,4,assets/dict/map.png,assets/dict/map.ogg,assets/dict/map.ogg
refrigerator,refrigerator,4,assets/dict/refrigerator.png,assets/dict/refrigerator.ogg,assets/dict/refrigerator.ogg
mix,mix,4,assets/dict/mix.png,assets/dict/mix.ogg,assets/dict/mix.ogg
knee,knee,4,assets/dict/knee.png,assets/dict/knee.ogg,assets/dict/knee.ogg
zebra,zebra,4,assets/dict/zebra.png,assets/dict/zebra.ogg,assets/dict/zebra.ogg
jellyfish,jellyfish,4,assets/dict/jellyfish.png,assets/dict/jellyfish.ogg,assets/dict/jellyfish.ogg
tuba,tuba,4,assets/dict/tuba.png,assets/dict/tuba.ogg,assets/dict/tuba.ogg
april,april,4,assets/dict/april.png,assets/dict/april.ogg,assets/dict/april.ogg
sparrow,sparrow,4,assets/dict/sparrow.png,assets/dict/sparrow.ogg,assets/dict/sparrow.ogg
thigh,thigh,4,assets/dict/thigh.png,assets/dict/thigh.ogg,assets/dict/thigh.ogg
blackcurrant,blackcurrant,4,assets/dict/blackcurrant.png,assets/dict/blackcurrant.ogg,assets/dict/blackcurrant.ogg
steam,steam,4,assets/dict/steam.png,assets/dict/steam.ogg,assets/dict/steam.ogg
rhombus,rhombus,4,assets/dict/rhombus.png,assets/dict/rhombus.ogg,assets/dict/rhombus.ogg
prism,prism,4,assets/dict/prism.png,assets/dict/prism.ogg,assets/dict/prism.ogg
scared,scared,4,assets/dict/scared.png,assets/dict/scared.ogg,assets/dict/scared.ogg
beard,beard,4,assets/dict/beard.png,assets/dict/beard.ogg,assets/dict/beard.ogg
hand,hand,4,assets/dict/hand.png,assets/dict/hand.ogg,assets/dict/hand.ogg
hexagon,hexagon,4,assets/dict/hexagon.png,assets/dict/hexagon.ogg,assets/dict/hexagon.ogg
cabbage,cabbage,4,assets/dict/cabbage.png,assets/dict/cabbage.ogg,assets/dict/cabbage.ogg
plate,plate,4,assets/dict/plate.png,assets/dict/plate.ogg,assets/dict/plate.ogg
bottle,bottle,4,assets/dict/bottle.png,assets/dict/bottle.ogg,assets/dict/bottle.ogg
monitor,monitor,4,assets/dict/monitor.png,assets/dict/monitor.ogg,assets/dict/monitor.ogg
exhausted,exhausted,4,assets/dict/exhausted.png,assets/dict/exhausted.ogg,assets/dict/exhausted.ogg
artichoke,artichoke,4,assets/dict/artichoke.png,assets/dict/artichoke.ogg,assets/dict/artichoke.ogg
measure,measure,4,assets/dict/measure.png,assets/dict/measure.ogg,assets/dict/measure.ogg
skydiving,skydiving,4,assets/dict/skydiving.png,assets/dict/skydiving.ogg,assets/dict/skydiving.ogg
rhinoceros,rhinoceros,4,assets/dict/rhinoceros.png,assets/dict/rhinoceros.ogg,assets/dict/rhinoceros.ogg
fish,fish,4,assets/dict/fish.png,assets/dict/fish.ogg,assets/dict/fish.ogg
sad,sad,4,assets/dict/sad.png,assets/dict/sad.ogg,assets/dict/sad.ogg
elephant,elephant,4,assets/dict/elephant.png,assets/dict/elephant.ogg,assets/dict/elephant.ogg
globe,globe,4,assets/dict/globe.png,assets/dict/globe.ogg,assets/dict/globe.ogg
cycle,cycle,4,assets/dict/cycle.png,assets/dict/cycle.ogg,assets/dict/cycle.ogg
donkey,donkey,4,assets/dict/donkey.png,assets/dict/donkey.ogg,assets/dict/donkey.ogg
peacock,peacock,4,assets/dict/peacock.png,assets/dict/peacock.ogg,assets/dict/peacock.ogg
swede,swede,4,assets/dict/swede.png,assets/dict/swede.ogg,assets/dict/swede.ogg
whale,whale,4,assets/dict/whale.png,assets/dict/whale.ogg,assets/dict/whale.ogg
lorry,lorry,4,assets/dict/lorry.png,assets/dict/lorry.ogg,assets/dict/lorry.ogg
workout,workout,4,assets/dict/workout.png,assets/dict/workout.ogg,assets/dict/workout.ogg
grandson,grandson,4,assets/dict/grandson.png,assets/dict/grandson.ogg,assets/dict/grandson.ogg
zip,zip,4,assets/dict/zip.png,assets/dict/zip.ogg,assets/dict/zip.ogg
handkerchief,handkerchief,4,assets/dict/handkerchief.png,assets/dict/handkerchief.ogg,assets/dict/handkerchief.ogg
radish,radish,4,assets/dict/radish.png,assets/dict/radish.ogg,assets/dict/radish.ogg
door,door,4,assets/dict/door.png,assets/dict/door.ogg,assets/dict/door.ogg
sunny,sunny,4,assets/dict/sunny.png,assets/dict/sunny.ogg,assets/dict/sunny.ogg
watch,watch,4,assets/dict/watch.png,assets/dict/watch.ogg,assets/dict/watch.ogg
rabbit,rabbit,4,assets/dict/rabbit.png,assets/dict/rabbit.ogg,assets/dict/rabbit.ogg
february,february,4,assets/dict/february.png,assets/dict/february.ogg,assets/dict/february.ogg
starling,starling,4,assets/dict/starling.png,assets/dict/starling.ogg,assets/dict/starling.ogg
floor,floor,4,assets/dict/floor.png,assets/dict/floor.ogg,assets/dict/floor.ogg
purple,purple,4,assets/dict/purple.png,assets/dict/purple.ogg,assets/dict/purple.ogg
chipmunk,chipmunk,4,assets/dict/chipmunk.png,assets/dict/chipmunk.ogg,assets/dict/chipmunk.ogg
butterfly,butterfly,4,assets/dict/butterfly.png,assets/dict/butterfly.ogg,assets/dict/butterfly.ogg
coach,coach,4,assets/dict/coach.png,assets/dict/coach.ogg,assets/dict/coach.ogg
circle,circle,4,assets/dict/circle.png,assets/dict/circle.ogg,assets/dict/circle.ogg
gorilla,gorilla,4,assets/dict/gorilla.png,assets/dict/gorilla.ogg,assets/dict/gorilla.ogg
yesterday,yesterday,4,assets/dict/yesterday.png,assets/dict/yesterday.ogg,assets/dict/yesterday.ogg
shorts,shorts,4,assets/dict/shorts.png,assets/dict/shorts.ogg,assets/dict/shorts.ogg
shelves,shelves,4,assets/dict/shelves.png,assets/dict/shelves.ogg,assets/dict/shelves.ogg
surprised,surprised,4,assets/dict/surprised.png,assets/dict/surprised.ogg,assets/dict/surprised.ogg
arc,arc,4,assets/dict/arc.png,assets/dict/arc.ogg,assets/dict/arc.ogg
bunch,bunch,4,assets/dict/bunch.png,assets/dict/bunch.ogg,assets/dict/bunch.ogg
cushion,cushion,4,assets/dict/cushion.png,assets/dict/cushion.ogg,assets/dict/cushion.ogg
lock,lock,4,assets/dict/lock.png,assets/dict/lock.ogg,assets/dict/lock.ogg
millipede,millipede,4,assets/dict/millipede.png,assets/dict/millipede.ogg,assets/dict/millipede.ogg
eel,eel,4,assets/dict/eel.png,assets/dict/eel.ogg,assets/dict/eel.ogg
chest,chest,4,assets/dict/chest.png,assets/dict/chest.ogg,assets/dict/chest.ogg
handball,handball,4,assets/dict/handball.png,assets/dict/handball.ogg,assets/dict/handball.ogg
feet,feet,4,assets/dict/feet.png,assets/dict/feet.ogg,assets/dict/feet.ogg
honey,honey,4,assets/dict/honey.png,assets/dict/honey.ogg,assets/dict/honey.ogg
quartz,quartz,4,assets/dict/quartz.png,assets/dict/quartz.ogg,assets/dict/quartz.ogg
september,september,4,assets/dict/september.png,assets/dict/september.ogg,assets/dict/september.ogg
deer,deer,4,assets/dict/deer.png,assets/dict/deer.ogg,assets/dict/deer.ogg
blackberry,blackberry,4,assets/dict/blackberry.png,assets/dict/blackberry.ogg,assets/dict/blackberry.ogg
window,window,4,assets/dict/window.png,assets/dict/window.ogg,assets/dict/window.ogg
veins,veins,4,assets/dict/veins.png,assets/dict/veins.ogg,assets/dict/veins.ogg
beetle,beetle,4,assets/dict/beetle.png,assets/dict/beetle.ogg,assets/dict/beetle.ogg
earth,earth,4,assets/dict/earth.png,assets/dict/earth.ogg,assets/dict/earth.ogg
avocado,avocado,4,assets/dict/avocado.png,assets/dict/avocado.ogg,assets/dict/avocado.ogg
pear,pear,4,assets/dict/pear.png,assets/dict/pear.ogg,assets/dict/pear.ogg
lamp,lamp,4,assets/dict/lamp.png,assets/dict/lamp.ogg,assets/dict/lamp.ogg
jackfruit,jackfruit,4,assets/dict/jackfruit.png,assets/dict/jackfruit.ogg,assets/dict/jackfruit.ogg
egg,egg,4,assets/dict/egg.png,assets/dict/egg.ogg,assets/dict/egg.ogg
broccoli,broccoli,4,assets/dict/broccoli.png,assets/dict/broccoli.ogg,assets/dict/broccoli.ogg
talk,talk,4,assets/dict/talk.png,assets/dict/talk.ogg,assets/dict/talk.ogg
lizard,lizard,4,assets/dict/lizard.png,assets/dict/lizard.ogg,assets/dict/lizard.ogg
man,man,4,assets/dict/man.png,assets/dict/man.ogg,assets/dict/man.ogg
thermometer,thermometer,4,assets/dict/thermometer.png,assets/dict/thermometer.ogg,assets/dict/thermometer.ogg
gown,gown,4,assets/dict/gown.png,assets/dict/gown.ogg,assets/dict/gown.ogg
earthworm,earthworm,4,assets/dict/earthworm.png,assets/dict/earthworm.ogg,assets/dict/earthworm.ogg
squirrel,squirrel,4,assets/dict/squirrel.png,assets/dict/squirrel.ogg,assets/dict/squirrel.ogg
beetroot,beetroot,4,assets/dict/beetroot.png,assets/dict/beetroot.ogg,assets/dict/beetroot.ogg
saturday,saturday,4,assets/dict/saturday.png,assets/dict/saturday.ogg,assets/dict/saturday.ogg
file,file,4,assets/dict/file.png,assets/dict/file.ogg,assets/dict/file.ogg
vehicle,vehicle,4,assets/dict/vehicle.png,assets/dict/vehicle.ogg,assets/dict/vehicle.ogg
strawberry,strawberry,4,assets/dict/strawberry.png,assets/dict/strawberry.ogg,assets/dict/strawberry.ogg
sheep,sheep,4,assets/dict/sheep.png,assets/dict/sheep.ogg,assets/dict/sheep.ogg
son,son,4,assets/dict/son.png,assets/dict/son.ogg,assets/dict/son.ogg
winner,winner,4,assets/dict/winner.png,assets/dict/winner.ogg,assets/dict/winner.ogg
