"";"fill_in_the_blanks";"Jackal jumped up and took the goats out to graze"
"";"";"goats"
"";"";"dogs"
"";"";"zebras"
"";"";"birds"
"";"fill_in_the_blanks";"Jackal put the sun on his back and started the journey home"
"";"";"back"
"";"";"head"
"";"";"tail"
"";"";"leg"
"";"fill_in_the_blanks";"The different colours always reminded Jackal not to be so foolish again"
"";"";"foolish"
"";"";"happy"
"";"";"clever"
"";"";"selfish"
"";"meanings";"shining"
"";"";"giving out or reflecting bright light"
"";"meanings";"different"
"";"";" not the same as another or each other"
"";"meanings";"complain"
"";"";"express dissatisfaction or annoyance about something"
"";"meanings";"crawl"
"";"";"move forward on the hands and knees"
"";"picture";"log"
"";"picture";"bush"
"";"picture";"sun"
"";"picture";"grass"
"";"words";"sleeping"
"";"words";"beautiful"
"";"words";"scraped"
"";"words";"reminded"
"Meno_aina_gani";"multiple_choice";"What type of teeth does a crocodile have?"
"";"";"sharp"
"";"";"dull"
"";"";"bright"
"";"";"long"
"";"multiple_choice";"Who does not have teeth"
"";"";"bird"
"";"";"shark"
"";"";"cow"
"";"";"lion"
"";"multiple_choice";"What happened to my front teeth?"
"";"";"fell out"
"";"";"became dirty"
"";"";"feel fine"
"";"";"they broke"
"";"fill_in_the_blanks";"A lion has sharp teeth"
"";"";"teeth"
"";"";"tail"
"";"";"legs"
"";"";"face"
"";"fill_in_the_blanks";"A cow has strong teeth for grinding food"
"";"";"food"
"";"";"books"
"";"";"horns"
"";"";"water"
"";"fill_in_the_blanks";"Rats have long front teeth"
"";"";"Rats"
"";"";"Cows"
"";"";"Lions"
"";"";"Sharks"
"";"meanings";"sharp"
"";"";"having an edge or point that is able to cut or pierce something"
"";"meanings";"long"
"";"";"measuring a great distance from end to end"
"";"meanings";"front"
"";"";"the side or part of an object that is normally seen first"
"";"meanings";"grind"
"";"";"reduce something to small particles or powder by crushing it"
"";"picture";"cow"
"";"picture";"shark"
"";"picture";"rat"
"";"picture";"crocodile"
"";"words";"teeth"
"";"words";"sharp"
"";"words";"strong"
"";"words";"fell"
"Mimi_na_familia_yangu";"multiple_choice";"What do I look at in the sky?"
"";"";"birds"
"";"";"fishes"
"";"";"trees"
"";"";"giraffes"
"";"multiple_choice";"What do my monkey and I eat with Gorilla?"
"";"";"bananas"
"";"";"beans"
"";"";"rice"
"";"";"bread"
"";"multiple_choice";"With whom do I sing songs by the lake?"
"";"";"snake"
"";"";"gorilla"
"";"";"tortoise"
"";"";"giraffe"
"";"fill_in_the_blanks";"My birds and I meet Chimpanzee in the tree"
"";"";"Chimpanzee"
"";"";"Snake"
"";"";"Giraffe"
"";"";"Tortoise"
"";"fill_in_the_blanks";"My giraffes and I make monkey balls from clay"
"";"";"clay"
"";"";"trees"
"";"";"bananas"
"";"";"leaves"
"";"fill_in_the_blanks";"My entire family and I live together in great happiness"
"";"";"happiness"
"";"";"sorrow"
"";"";"wealth"
"";"";"health"
"";"picture";"tortoise"
"";"picture";"giraffe"
"";"picture";"banana"
"";"picture";"gorilla"
"";"picture";"snake"
"";"picture";"bird"
"";"picture";"cloud"
"";"picture";"monkey"
"";"words";"tree"
"";"words";"hill"
"";"words";"clay"
"";"words";"love"
"Mke_Mti";"multiple_choice";"Why was the man sad?"
"";"";"Because he did not have a wife"
"";"";"Because he did not have a farm"
"";"";"Because he did not have money"
"";"";"Because he did not have cattle"
"";"multiple_choice";"Who did he make from the tree branch?"
"";"";"a beautiful woman"
"";"";"a cow"
"";"";"a goat"
"";"";"a dog"
"";"multiple_choice";"Who did the man send to sing to his wife?"
"";"";"doves"
"";"";"girls"
"";"";"boys"
"";"";"goats"
"";"fill_in_the_blanks";"Standing under a tree one day, he had a brilliant idea"
"";"";"brilliant"
"";"";"dumb"
"";"";"silly"
"";"";"happy"
"";"fill_in_the_blanks";"How can such an old man have such a beautiful young wife?"
"";"";"beautiful"
"";"";"ugly"
"";"";"tall"
"";"";"wealthy"
"";"fill_in_the_blanks";"Nourished by sun and soil, she grew leaves again"
"";"";"leaves"
"";"";"hair"
"";"";"fruits"
"";"";"vegetables"
"";"meanings";"gently"
"";"";"with a mild, kind, or tender manner"
"";"meanings";"apron"
"";"";"a protective garment worn over the front of one's clothes and tied at the back"
"";"meanings";"cattle"
"";"";"large animals with horns and hoofs"
"";"meanings";"plenty"
"";"";"a large or sufficient amount or quantitye"
"";"meanings";"sigh"
"";"";"emit a long, deep audible breath expressing sadness"
"";"meanings";"comfort"
"";"";"a state of physical ease and freedom from pain or constraint"
"";"meanings";"steal"
"";"";"take another person's property without permission"
"";"meanings";"language"
"";"";"the method of human communication"
"";"picture";"apron"
"";"picture";"goat"
"";"picture";"tree"
"";"picture";"sheep"
"";"picture";"house"
"";"picture";"leaf"
"";"picture";"dove"
"";"picture";"ring"
"";"words";"fertile"
"";"words";"heartbroken"
"";"words";"longing"
"";"words";"perched"
"Mpira_wangu_mwekundu";"fill_in_the_blanks";"My red ball"
"";"";"red"
"";"";"blue"
"";"";"green"
"";"";"yellow"
"";"fill_in_the_blanks";"I kick my red ball hard"
"";"";"kick"
"";"";"throw"
"";"";"push"
"";"";"bounce"
"";"fill_in_the_blanks";"My ball is over the moon"
"";"";"moon"
"";"";"sun"
"";"";"cloud"
"";"";"tree"
"";"picture";"ball"
"";"picture";"hut"
"";"picture";"moon"
"";"picture";"tree"
"";"words";"where"
"";"words";"gone"
"";"words";"high"
"";"words";"now"
"Mtende";"multiple_choice";"How is the shade of the palm tree?"
"";"";"cool"
"";"";"hot"
"";"";"warm"
"";"";"wet"
"";"multiple_choice";"What do we use palm tree seeds for?"
"";"";"fuel"
"";"";"eat"
"";"";"drink"
"";"";"play"
"";"multiple_choice";"What do we make from palm leaves?"
"";"";"mats"
"";"";"clothes"
"";"";"books"
"";"";"shoes"
"";"fill_in_the_blanks";"The palm tree lives when everything else is dry"
"";"";"dry"
"";"";"wet"
"";"";"dirty"
"";"";"cold"
"";"fill_in_the_blanks";"We use palm leaves to thatch our houses"
"";"";"houses"
"";"";"floor"
"";"";"field"
"";"";"tree"
"";"fill_in_the_blanks";"Do you see why the palm tree is important ?"
"";"";"important"
"";"";"safe"
"";"";"waste"
"";"";"not useful"
"";"picture";"banana"
"";"picture";"apple"
"";"picture";"palm tree"
"";"picture";"table"
"";"words";"tell"
"";"words";"fruit"
"";"words";"see"
"";"words";"broom"
"Mtoto_wa_Tembo_Mdadisi";"multiple_choice";"A long time ago, how was the elephant's nose?"
"";"";"short and fat"
"";"";"long"
"";"";"thin"
"";"";"white"
"";"multiple_choice";"Who took baby elephant to the river?"
"";"";"crow"
"";"";"hippo"
"";"";"rhino"
"";"";"giraffe"
"";"multiple_choice";"Who caught the baby elephant's nose?"
"";"";"crocodile"
"";"";"crow"
"";"";"mother"
"";"";"hippo"
"";"fill_in_the_blanks";"She had a question for every animal"
"";"";"question"
"";"";"gift"
"";"";"fruit"
"";"";"flower"
"";"fill_in_the_blanks";"Can you tell me what Crocodile eats for dinner ?"
"";"";"dinner"
"";"";"breakfast"
"";"";"lunch"
"";"";"fun"
"";"fill_in_the_blanks";"Her nose was so long she could shower her back with water"
"";"";"back"
"";"";"head"
"";"";"leg"
"";"";"teeth"
"";"meanings";"frown"
"";"";"furrow one's brows in an expression"
"";"meanings";"point"
"";"";"the sharp end of a object"
"";"meanings";"middle"
"";"";"at an equal distance from the end of something"
"";"meanings";"curious"
"";"";"eager to know or learn something"
"";"meanings";"squawk"
"";"";"make a loud, harsh noise"
"";"meanings";"useful"
"";"";"able to be used for a practical purpose or in several ways"
"";"meanings";"jaws"
"";"";"the upper and lower bony structures in the mouth"
"";"meanings";"reed"
"";"";"a tall, slender-leaved plant of the grass family"
"";"picture";"elephant"
"";"picture";"rhino"
"";"picture";"giraffe"
"";"picture";"crocodile"
"";"words";"shoe"
"";"words";"question"
"";"words";"walked"
"";"words";"lower"
"Mtu_na_Simba";"multiple_choice";"Who did the man meet when walking?"
"";"";"lion"
"";"";"giraffe"
"";"";"rhino"
"";"";"crow"
"";"multiple_choice";"What did the man feel when he saw the lion?"
"";"";"fear"
"";"";"happiness"
"";"";"sorrow"
"";"";"hungry"
"";"multiple_choice";"What did the man do in the end?"
"";"";"escaped"
"";"";"sat"
"";"";"stood"
"";"";"slept"
"";"fill_in_the_blanks";"Lion was resting in the short grass"
"";"";"grass"
"";"";"tree"
"";"";"plant"
"";"";"field"
"";"fill_in_the_blanks";"There was a low rumble in the lion's stomach, because he was hungry"
"";"";"hungry"
"";"";"happy"
"";"";"sleepy"
"";"";"friendly"
"";"fill_in_the_blanks";"They both woke up confused and frightened"
"";"";"confused"
"";"";"quietly"
"";"";"quickly"
"";"";"lazily"
"";"meanings";"direction"
"";"";"a course along which someone or something moves"
"";"meanings";"sudden"
"";"";"occurring or done quickly and unexpectedly"
"";"meanings";"rumble"
"";"";"make a continuous deep, resonant sound"
"";"meanings";"surprise"
"";"";"an unexpected or astonishing event"
"";"picture";"banana"
"";"picture";"sofa"
"";"picture";"apple"
"";"picture";"table"
"";"words";"meeting"
"";"words";"stomach"
"";"words";"meal"
"";"words";"asleep"
"Mwanamme_mrefu";"multiple_choice";"How was his doorway?"
"";"";"too low"
"";"";"too high"
"";"";"too dirty"
"";"";"too clean"
"";"multiple_choice";"How was the man?"
"";"";"too tall"
"";"";"too short"
"";"";"too fat"
"";"";"too thin"
"";"multiple_choice";"Where did the tall man live in the end?"
"";"";"forest"
"";"";"city"
"";"";"town"
"";"";"village"
"";"fill_in_the_blanks";"His bed was too short"
"";"";"bed"
"";"";"leg"
"";"";"window"
"";"";"tree"
"";"fill_in_the_blanks";"He made very high door frames"
"";"";"door"
"";"";"fence"
"";"";"hoe"
"";"";"bed"
"";"fill_in_the_blanks";"He sat on a very high chair"
"";"";"chair"
"";"";"bed"
"";"";"table"
"";"";"house"
"";"picture";"bed"
"";"picture";"hoe"
"";"picture";"bicycle"
"";"picture";"door"
"";"picture";"house"
"";"picture";"fork"
"";"picture";"chair"
"";"picture";"tree"
"";"words";"short"
"";"words";"bicycle"
"";"words";"handle"
"";"words";"years"
"Mwanamme_na_Mwanamke_wa_Kwanza";"multiple_choice";"Who were at the bottom of the pool?"
"";"";"two snakes"
"";"";"frogs"
"";"";"fishes"
"";"";"tortoises"
"";"multiple_choice";"How did the snakes want to move on the earth above?"
"";"";"walk"
"";"";"crawl"
"";"";"fly"
"";"";"hop"
"";"multiple_choice";"On the earth, what did the snakes turn into?"
"";"";"Man and Woman"
"";"";"Birds"
"";"";"Frogs"
"";"";"Monkeys"
"";"fill_in_the_blanks";"The snakes saw the earth above, full of colours and shapes and feathered creatures"
"";"";"earth"
"";"";"sky"
"";"";"hill"
"";"";"tree"
"";"fill_in_the_blanks";"The tips of their tails split into two"
"";"";"tails"
"";"";"hair"
"";"";"legs"
"";"";"skin"
"";"fill_in_the_blanks";"We will look after the grass and the trees"
"";"";"trees"
"";"";"hills"
"";"";"rivers"
"";"";"ponds"
"";"meanings";"pierce"
"";"";"go into or through"
"";"meanings";"creature"
"";"";"an animal, as distinct from a human being"
"";"meanings";"pattern"
"";"";"a repeated decorative design"
"";"meanings";"delicate"
"";"";"very fine in texture"
"";"meanings";"warm"
"";"";"at a fairly or comfortably high temperature"
"";"meanings";"surface"
"";"";"the outside part or uppermost layer of something"
"";"meanings";"beast"
"";"";"an animal, especially a large or dangerous four-footed one"
"";"meanings";"lightning"
"";"";"a flash or discharge of lightning"
"";"picture";"snake"
"";"picture";"sun"
"";"picture";"grass"
"";"picture";"tree"
"";"words";"blanket"
"";"words";"silent"
"";"words";"bottom"
"";"words";"together"
"Mwezi_na_Kofia";"multiple_choice";"What did father buy for brother?"
"";"";"fancy glasses"
"";"";"bag"
"";"";"books"
"";"";"cap"
"";"multiple_choice";"What did the wind blow away?"
"";"";"cap"
"";"";"clothes"
"";"";"hair"
"";"";"paper"
"";"multiple_choice";"Who tried on my cap?"
"";"";"The moon"
"";"";"The sun"
"";"";"My father"
"";"";"My brother"
"";"fill_in_the_blanks";"The baby got sugar candy"
"";"";"baby"
"";"";"brother"
"";"";"sister"
"";"";"father"
"";"fill_in_the_blanks";"My cap got stuck on a branch of a big old tree"
"";"";"branch"
"";"";"leaf"
"";"";"fruit"
"";"";"flower"
"";"fill_in_the_blanks";"I had to smile too"
"";"";"smile"
"";"";"frown"
"";"";"shout"
"";"";"sleep"
"";"meanings";"fancy"
"";"";"elaborate in structure or decoration"
"";"meanings";"candy"
"";"";"sweets; confectionery"
"";"meanings";"shiny"
"";"";"reflecting light"
"";"meanings";"stuck"
"";"";"fix something on"
"";"picture";"candy"
"";"picture";"moon"
"";"picture";"glasses"
"";"picture";"cap"
"";"words";"bright"
"";"words";"strong"
"";"words";"looked"
"";"words";"happily"
"Nausikiliza_mwili_wangu";"multiple_choice";"Why am I not going to school today?"
"";"";"Because it is a holiday"
"";"";"Because I am sick"
"";"";"Because my mother asked me not to"
"";"";"Because I dont like to go to school"
"";"multiple_choice";"What am I going to do today?"
"";"";"Listen to my body"
"";"";"Watch TV"
"";"";"Play outside"
"";"";"Sleep all day"
"";"multiple_choice";"How can I make my heart go faster?"
"";"";"By jumping up and down twenty times"
"";"";"By eating fast"
"";"";"By sleeping"
"";"";"By studying"
"";"fill_in_the_blanks";"If I put my fingers on my wrist, then I can feel my pulse"
"";"";"wrist"
"";"";"head"
"";"";"leg"
"";"";"face"
"";"fill_in_the_blanks";"My nose can smell cakes baking in mother's kitchen"
"";"";"nose"
"";"";"eye"
"";"";"ear"
"";"";"mouth"
"";"fill_in_the_blanks";"Today I am not going to watch TV"
"";"";"watch"
"";"";"run"
"";"";"walk"
"";"";"sleep"
"";"meanings";"baking"
"";"";"cook food by dry heat"
"";"meanings";"pulse"
"";"";"a rhythmical throbbing of the arteries as blood is propelled through them"
"";"meanings";"electricity"
"";"";"a form of energy resulting from the existence of charged particles"
"";"meanings";"chewing"
"";"";"biting food in the mouth with the teeth"
"";"words";"school"
"";"words";"listen"
"";"words";"softer"
"";"words";"laughing"
"Ndovu_na_vyura";"multiple_choice";"Who was the king of the bush?"
"";"";"Lion"
"";"";"Elephant"
"";"";"Frog"
"";"";"Insect"
"";"multiple_choice";"Why did he send animals to the small lake?"
"";"";"To stop the noise"
"";"";"To drink water"
"";"";"To catch other animals"
"";"";"To get mud"
"";"multiple_choice";"Where did the Lion put the Elephant?"
"";"";"In prison"
"";"";"In the forest"
"";"";"In the lake"
"";"";"In the tree"
"";"fill_in_the_blanks";"The elephant was sent out as a guard"
"";"";"elephant"
"";"";"frog"
"";"";"lion"
"";"";"insect"
"";"fill_in_the_blanks";"King Lion asked the elephant to call the frogs to come and eat the insects"
"";"";"frogs"
"";"";"hippo"
"";"";"snake"
"";"";"birds"
"";"fill_in_the_blanks";"The king told all the animals to always do exactly what he said"
"";"";"king"
"";"";"elephant"
"";"";"hippo"
"";"";"giraffe"
"";"meanings";"volunteer"
"";"";"a person who freely offers to take part"
"";"meanings";"guard"
"";"";"watch over in order to protect or control"
"";"meanings";"nervous"
"";"";"easily agitated or alarmed"
"";"meanings";"succeed"
"";"";"achieve the desired aim or result"
"";"picture";"frog"
"";"picture";"cage"
"";"picture";"lion"
"";"picture";"elephant"
"";"words";"midnight"
"";"words";"couple"
"";"words";"insects"
"";"words";"prison"
"Ng_ombe_mwenye_pembe_moja";"multiple_choice";"How many horns does the cow have?"
"";"";"one"
"";"";"two"
"";"";"three"
"";"";"four"
"";"fill_in_the_blanks";"There is a beautiful cow at home"
"";"";"beautiful"
"";"";"ugly"
"";"";"black"
"";"";"yellow"
"";"fill_in_the_blanks";"The shepherd loves this cow the most"
"";"";"shepherd"
"";"";"father"
"";"";"mother"
"";"";"brother"
"";"fill_in_the_blanks";"When the other cattle graze, this one eats alone"
"";"";"eats"
"";"";"walks"
"";"";"runs"
"";"";"sleeps"
"";"picture";"girl"
"";"picture";"cow"
"";"picture";"fence"
"";"picture";"boy"
"";"words";"horn"
"";"words";"tail"
"";"words";"stomach"
"";"words";"fighter"
"Ng_ombe_wetu_Pendo";"multiple_choice";"What does Ndalo like to do?"
"";"";"read books"
"";"";"play outside"
"";"";"go to school"
"";"";"throw stones"
"";"multiple_choice";"What does Pendo like to eat?"
"";"";"carrots"
"";"";"grass"
"";"";"beans"
"";"";"rice"
"";"multiple_choice";"What does Father give Pendo?"
"";"";"grain"
"";"";"apple"
"";"";"orange"
"";"";"carrot"
"";"fill_in_the_blanks";"Ndalo grazes Pendo after school"
"";"";"after"
"";"";"before"
"";"";"during"
"";"";"at"
"";"fill_in_the_blanks";"Pendo gives a lot of milk"
"";"";"milk"
"";"";"water"
"";"";"pudding"
"";"";"soda"
"";"fill_in_the_blanks";"Ndalo drinks fresh milk every day"
"";"";"fresh"
"";"";"stale"
"";"";"bad"
"";"";"green"
"";"picture";"milk"
"";"picture";"water"
"";"picture";"cow"
"";"picture";"carrot"
"";"words";"grazes"
"";"words";"milk"
"";"words";"water"
"";"words";"grain"
"Ninapenda_kusoma";"multiple_choice";"What is baby doing?"
"";"";"sleeping"
"";"";"playing"
"";"";"eating"
"";"";"drinking"
"";"multiple_choice";"What is mom doing?"
"";"";"cooking"
"";"";"cleaning"
"";"";"sleeping"
"";"";"eating"
"";"multiple_choice";"What is father doing?"
"";"";"fixing the car"
"";"";"reading the paper"
"";"";"going to work"
"";"";"talking"
"";"picture";"baby"
"";"picture";"knife"
"";"picture";"car"
"";"picture";"cup"
"";"words";"read"
"";"words";"cooking"
"";"words";"myself"
"";"words";"sleeping"
"Panya";"multiple_choice";"Where did one rat live?"
"";"";"bush"
"";"";"field"
"";"";"hole"
"";"";"roof"
"";"multiple_choice";"Who set the trap with sugar?"
"";"";"owner of the house"
"";"";"carpenter"
"";"";"shop keeper"
"";"";"rat"
"";"multiple_choice";"Who got caught in the trap?"
"";"";"the house rat"
"";"";"the bush rat"
"";"";"the owner"
"";"";"the bird"
"";"fill_in_the_blanks";"We eat many different kinds of food"
"";"";"food"
"";"";"books"
"";"";"paper"
"";"";"cups"
"";"fill_in_the_blanks";"The house rat's eyes bulged like eggplants"
"";"";"eggplants"
"";"";"sugar"
"";"";"cakes"
"";"";"carrots"
"";"fill_in_the_blanks";"Your worst home is better than your neighbour’s best home"
"";"";"better"
"";"";"worse"
"";"";"equal"
"";"";"suitable"
"";"meanings";"bulged"
"";"";"a rounded swelling"
"";"meanings";"furious"
"";"";"extremely angry"
"";"meanings";"amazed"
"";"";"surprise someone greatly"
"";"meanings";"praise"
"";"";"express warm approval or admiration"
"";"picture";"house"
"";"picture";"trap"
"";"picture";"s"
"";"picture";"rat"
"";"words";"badly"
"";"words";"different"
"";"words";"cursed"
"";"words";"reached"
"Rafiki_ninayemkosa";"multiple_choice";"What was my friend's name?"
"";"";"Muthoni"
"";"";"Sarah"
"";"";"Alice"
"";"";"Farah"
"";"multiple_choice";"What would Muthoni and I play?"
"";"";"hide and seek"
"";"";"football"
"";"";"running"
"";"";"cards"
"";"multiple_choice";"Where did I wait for Muthoni?"
"";"";"school"
"";"";"home"
"";"";"park"
"";"";"shop"
"";"fill_in_the_blanks";"I hid in big trees, while Muthoni went behind huts"
"";"";"trees"
"";"";"stones"
"";"";"walls"
"";"";"grass"
"";"fill_in_the_blanks";"I told my mother about my friend Muthoni"
"";"";"mother"
"";"";"father"
"";"";"brother"
"";"";"sister"
"";"fill_in_the_blanks";"We went to fetch firewood together"
"";"";"firewood"
"";"";"coffee"
"";"";"books"
"";"";"paper"
"";"meanings";"graduate"
"";"";"successfully complete an academic degree"
"";"meanings";"hurry"
"";"";"move or act with great haste"
"";"meanings";"fetch"
"";"";"go for and then bring back"
"";"meanings";"forget"
"";"";"fail to remember"
"";"picture";"book"
"";"picture";"s"
"";"picture";"hut"
"";"picture";"tree"
"";"words";"morning"
"";"words";"breakfast"
"";"words";"behind"
"";"words";"continue"
"Rangi_za_upinde";"multiple_choice";"How many colours does the rainbow have?"
"";"";"seven"
"";"";"five"
"";"";"one"
"";"";"ten"
"";"multiple_choice";"What colour is the sky?"
"";"";"blue"
"";"";"green"
"";"";"yellow"
"";"";"red"
"";"multiple_choice";"What colour is our banana garden?"
"";"";"green"
"";"";"blue"
"";"";"yellow"
"";"";"red"
"";"fill_in_the_blanks";"The first colour of the rainbow is red"
"";"";"red"
"";"";"yellow"
"";"";"green"
"";"";"blue"
"";"fill_in_the_blanks";"The seventh colour of the rainbow is violet"
"";"";"violet"
"";"";"yellow"
"";"";"green"
"";"";"blue"
"";"fill_in_the_blanks";"The yolk of an egg is yellow"
"";"";"yellow"
"";"";"red"
"";"";"green"
"";"";"blue"
"";"picture";"orange"
"";"picture";"shirt"
"";"picture";"egg"
"";"picture";"banana"
"";"picture";"frog"
"";"picture";"rainbow"
"";"picture";"flower"
"";"picture";"sunflower"
"";"words";"rainbow"
"";"words";"wearing"
"";"words";"garden"
"";"words";"berries"
"Sababu_Chura_kuwa_na_Sura_Mbaya";"multiple_choice";"Who was friends with the Lizard?"
"";"";"Frog"
"";"";"Bird"
"";"";"Lion"
"";"";"Hippo"
"";"multiple_choice";"Where did they go to look for girlfriends?"
"";"";"city"
"";"";"hill"
"";"";"river"
"";"";"village"
"";"multiple_choice";"What did the frog do to make his skin beautiful?"
"";"";"Throw himself into boiling water"
"";"";"Eat apples"
"";"";"Visit a doctor"
"";"";"Sit in the sun"
"";"fill_in_the_blanks";"The Frog was jealous of the Lizard's shining and brilliant skin"
"";"";"shining"
"";"";"burning"
"";"";"dull"
"";"";"hot"
"";"fill_in_the_blanks";"Put some water in a pot and put it on the fire"
"";"";"water"
"";"";"soup"
"";"";"beans"
"";"";"vegetables"
"";"fill_in_the_blanks";"His skin was burnt and his tail came off"
"";"";"tail"
"";"";"leg"
"";"";"eye"
"";"";"tongue"
"";"meanings";"shining"
"";"";"giving out or reflecting bright light"
"";"meanings";"already"
"";"";"before or by now"
"";"meanings";"instead"
"";"";"as an alternative or substitute"
"";"meanings";"brilliant"
"";"";"very bright"
"";"picture";"banana"
"";"picture";"table"
"";"picture";"sofa"
"";"picture";"apple"
"";"words";"friends"
"";"words";"listen"
"";"words";"arrived"
"";"words";"beautiful"
"Sayari_Jua_ya_Saba";"multiple_choice";"Long, long ago, how many suns were in the sky?"
"";"";"seven"
"";"";"one"
"";"";"three"
"";"";"ten"
"";"multiple_choice";"Where did the seventh sun hide?"
"";"";"behind a hill"
"";"";"in the well"
"";"";"in a cave"
"";"";"behind a cloud"
"";"multiple_choice";"Whose voice did the sun listen and come from behind ?"
"";"";"Rooster"
"";"";"Lion"
"";"";"Peacock"
"";"";"Elephant"
"";"fill_in_the_blanks";"They shot arrows at them and were able to kill six of the suns"
"";"";"arrows"
"";"";"spears"
"";"";"stones"
"";"";"bullets"
"";"fill_in_the_blanks";"With the suns gone, there was darkness everywhere"
"";"";"darkness"
"";"";"brightness"
"";"";"happiness"
"";"";"colour"
"";"fill_in_the_blanks";"A rabbit told them about one of the seven suns who was still alive and hiding behind a hill"
"";"";"rabbit"
"";"";"elephant"
"";"";"rooster"
"";"";"lion"
"";"meanings";"confusion"
"";"";"uncertainty about what is happening"
"";"meanings";"trumpet"
"";"";"make a loud, penetrating sound"
"";"meanings";"plead"
"";"";"make an emotional appeal"
"";"meanings";"tribe"
"";"";"a social division in a traditional society consisting of families"
"";"meanings";"peep"
"";"";"look quickly and furtively at something"
"";"meanings";"relieved"
"";"";"no longer feeling distressed or anxious"
"";"meanings";"crowed"
"";"";"uttered a loud cry"
"";"meanings";"offer"
"";"";"present something for someone"
"";"picture";"arrow"
"";"picture";"sun"
"";"picture";"hill"
"";"picture";"tree"
"";"picture";"elephant"
"";"picture";"rabbit"
"";"picture";"rooster"
"";"picture";"deer"
"";"words";"belonging"
"";"words";"darkness"
"";"words";"solution"
"";"words";"gently"
"Shati_la_kijani_kibichi";"multiple_choice";"What did Hamisi need?"
"";"";"school uniform"
"";"";"toy"
"";"";"book"
"";"";"bag"
"";"multiple_choice";"What did Hamisi see?"
"";"";"a beautiful shirt"
"";"";"a dog"
"";"";"a fruit"
"";"";"a sweet"
"";"multiple_choice";"What sort of day is it for Hamisi?"
"";"";"lucky"
"";"";"unlucky"
"";"";"boring"
"";"";"sad"
"";"fill_in_the_blanks";"Hamisi's dad takes him to the market"
"";"";"market"
"";"";"restaurant"
"";"";"school"
"";"";"meeting"
"";"fill_in_the_blanks";"I do not have enough money for that shirt"
"";"";"money"
"";"";"beans"
"";"";"cloth"
"";"";"buttons"
"";"fill_in_the_blanks";"He is surprised when he gets the change"
"";"";"surprised"
"";"";"guilty"
"";"";"confused"
"";"";"sad"
"";"picture";"shop"
"";"picture";"money"
"";"picture";"shirt"
"";"picture";"uniform"
"";"words";"uniform"
"";"words";"market"
"";"words";"surprised"
"";"words";"choose"
"Siafu_amwokoa_Njiwa";"multiple_choice";"What did little ant not have for many days?"
"";"";"water"
"";"";"food"
"";"";"sweets"
"";"";"vegetables"
"";"multiple_choice";"Who saved the ant?"
"";"";"Dove"
"";"";"Squirrel"
"";"";"Boys"
"";"";"Crocodile"
"";"multiple_choice";"What did the ant do to save the dove?"
"";"";"bite the boys"
"";"";"hit the boys"
"";"";"warn the dove"
"";"";"blocked the boys"
"";"fill_in_the_blanks";"It was a hot summer day in the dry forest"
"";"";"summer"
"";"";"winter"
"";"";"autumn"
"";"";"snowy"
"";"fill_in_the_blanks";"Little Ant took a long sip of cool water"
"";"";"cool"
"";"";"hot"
"";"";"sour"
"";"";"bitter"
"";"fill_in_the_blanks";"White Dove was startled and flew away to safety"
"";"";"safety"
"";"";"danger"
"";"";"home"
"";"";"cage"
"";"meanings";"extremely"
"";"";"to a very great degree"
"";"meanings";"tuft"
"";"";"a bunch or collection of grass"
"";"meanings";"sweep"
"";"";"move or push something with great force"
"";"meanings";"splashing"
"";"";"a sound made by something striking or falling into liquid"
"";"picture";"slingshot"
"";"picture";"squirrel"
"";"picture";"dove"
"";"picture";"ant"
"";"picture";"branch"
"";"picture";"water"
"";"picture";"leaf"
"";"picture";"tree"
"";"words";"summer"
"";"words";"floating"
"";"words";"saving"
"";"words";"tonight"
"Siku_ambayo_Jua_lilipotea";"multiple_choice";"Who did Mother Sun decide to visit?"
"";"";"the moon"
"";"";"the hill"
"";"";"the earth"
"";"";"the cave"
"";"multiple_choice";"What did the mountains put on when the Sun left?"
"";"";"white scarves"
"";"";"green dress"
"";"";"blue glasses"
"";"";"black cap"
"";"multiple_choice";"Who started crying?"
"";"";"clouds"
"";"";"mountains"
"";"";"trees"
"";"";"wind"
"";"fill_in_the_blanks";"Wind had an argument with the trees"
"";"";"Wind"
"";"";"Mountains"
"";"";"Sun"
"";"";"Moon"
"";"fill_in_the_blanks";"Sky was so happy to see Sun that she turned bright blue"
"";"";"blue"
"";"";"green"
"";"";"red"
"";"";"white"
"";"fill_in_the_blanks";"The trees stretched their branches and smiled"
"";"";"smiled"
"";"";"cried"
"";"";"shouted"
"";"";"frowned"
"";"meanings";"argument"
"";"";"an exchange of diverging or opposite views"
"";"meanings";"grumble"
"";"";"complain about something in a bad-tempered way"
"";"meanings";"beam"
"";"";"smile radiantly"
"";"meanings";"sparkle"
"";"";"shine brightly with flashes of light"
"";"picture";"banana"
"";"picture";"table"
"";"picture";"sofa"
"";"picture";"apple"
"";"picture";"mango"
"";"picture";"flower"
"";"picture";"table"
"";"picture";"house"
"";"words";"meanwhile"
"";"words";"decided"
"";"words";"mountain"
"";"words";"became"
"Siku_tuliyouona_upinde_Day_we_saw_the_rainbow";"multiple_choice";"Where did Kobole live?"
"";"";"In a small village"
"";"";"In the mountain"
"";"";"In the city"
"";"";"In the town"
"";"multiple_choice";"What did Kobole see in the sky?"
"";"";"a rainbow"
"";"";"a cloud"
"";"";"the sun"
"";"";"the moon"
